         95306454 function calls (94215933 primitive calls) in 465.635 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1078412    0.291    0.000    0.434    0.000 general_utils.py:323(all_ancestors)
    56991    0.289    0.000    0.449    0.000 _sputils.py:147(get_index_dtype)
  1808592    0.279    0.000    0.279    0.000 group.py:54(__iter__)
        1    0.274    0.274    1.837    1.837 group.py:1297(_get_all_promotes)
   357861    0.269    0.000    0.269    0.000 options_dictionary.py:527(__getitem__)
   120568    0.263    0.000    3.782    0.000 implicitcomponent.py:219(_apply_linear)
   294698    0.256    0.000    1.241    0.000 explicitcomponent.py:437(_solve_linear)
    28800    0.256    0.000   67.415    0.002 petsc_ksp.py:328(solve)
   109127    0.244    0.000    0.304    0.000 numeric.py:136(ones)
   308081    0.231    0.000    0.487    0.000 group.py:982(all_connected_nodes)
   112244    0.226    0.000    0.227    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.223    0.223    5.552    5.552 transcription_base.py:417(configure_timeseries_outputs)
   153921    0.213    0.000    0.226    0.000 group.py:3242(_iter_call_apply_linear)
     4067    0.210    0.000    0.394    0.000 system.py:411(__init__)
154639/718    0.197    0.000  373.533    0.520 group.py:3310(_solve_linear)
    24403    0.183    0.000    0.183    0.000 default_vector.py:548(get_slice_dict)
  1800556    0.179    0.000    0.179    0.000 multiarray.py:892(bincount)
   712774    0.177    0.000    0.223    0.000 reportviews.py:188(__getitem__)
    83543    0.163    0.000    0.228    0.000 options_dictionary.py:348(declare)
   294858    0.160    0.000    0.451    0.000 default_vector.py:342(set_vec)
      800    0.152    0.000    1.066    0.001 eval_mtx.py:29(_compute_finite_vortex_deriv1)
      800    0.147    0.000    1.057    0.001 eval_mtx.py:52(_compute_finite_vortex_deriv2)
    34924    0.140    0.000    8.231    0.000 explicitcomponent.py:305(_solve_nonlinear)
   104613    0.140    0.000    1.860    0.000 fromnumeric.py:71(_wrapreduction)
     2810    0.140    0.000    0.140    0.000 {built-in method scipy.sparse._sparsetools.csr_sort_indices}
     1520    0.133    0.000   10.660    0.007 nonlinear_block_gs.py:109(_single_iteration)
    53363    0.121    0.000    0.132    0.000 recording_iteration_stack.py:139(__init__)
    816/1    0.118    0.000    0.339    0.339 group.py:2477(_setup_connections)
   996453    0.118    0.000    0.118    0.000 {method 'join' of 'str' objects}
   114008    0.110    0.000    0.110    0.000 getlimits.py:685(__init__)
    25808    0.109    0.000    0.110    0.000 system.py:2295(split_list)
    56445    0.108    0.000    0.108    0.000 default_vector.py:67(__setitem__)
   451315    0.104    0.000    0.104    0.000 vector.py:160(__len__)
   231702    0.103    0.000    0.122    0.000 coreviews.py:80(__getitem__)
    13896    0.102    0.000    0.308    0.000 _compressed.py:136(check_format)
    21559    0.098    0.000    0.110    0.000 numeric.py:67(zeros_like)
     1600    0.097    0.000    0.097    0.000 {built-in method scipy.sparse.linalg._dsolve._superlu.gstrf}
      160    0.097    0.001    0.491    0.003 eval_mtx.py:161(setup)
   406940    0.096    0.000    0.563    0.000 record_util.py:138(check_path)
   443016    0.096    0.000    0.096    0.000 {method 'match' of 're.Pattern' objects}
    816/1    0.095    0.000    0.646    0.646 group.py:1956(_setup_var_sizes)
   355397    0.095    0.000    0.471    0.000 fnmatch.py:64(fnmatchcase)
    35084    0.093    0.000    8.166    0.000 explicitcomponent.py:262(_compute_wrapper)
    25440    0.091    0.000    1.185    0.000 vector_algebra.py:12(compute_dot)
     9195    0.089    0.000    0.089    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
   143088    0.089    0.000    0.089    0.000 {built-in method numpy.array}
    71889    0.086    0.000    1.865    0.000 fromnumeric.py:2177(sum)
    30142    0.086    0.000    0.150    0.000 petsc_ksp.py:146(__call__)
     1600    0.085    0.000    0.234    0.000 geometry.py:117(compute)
     8920    0.081    0.000    0.229    0.000 _coo.py:266(_check)
     9656    0.080    0.000    0.254    0.000 component.py:1354(_declare_partials)
   146675    0.079    0.000    0.085    0.000 {built-in method builtins.sorted}
   183815    0.075    0.000    0.075    0.000 {built-in method numpy.empty}
    53363    0.075    0.000    0.181    0.000 recording_iteration_stack.py:164(__exit__)
  1007994    0.074    0.000    0.074    0.000 explicitcomponent.py:578(is_explicit)
       17    0.073    0.004    0.073    0.004 {method 'allreduce' of 'mpi4py.MPI.Comm' objects}
    36245    0.073    0.000    0.073    0.000 {built-in method numpy.arange}
   702588    0.072    0.000    0.072    0.000 einsumfunc.py:1001(_einsum_dispatcher)
     7987    0.067    0.000    0.087    0.000 shape_base.py:1185(tile)
   188300    0.067    0.000    0.067    0.000 default_vector.py:43(__getitem__)
     6720    0.066    0.000    0.755    0.000 eval_mtx.py:75(_compute_semi_infinite_vortex)
   259240    0.064    0.000    0.096    0.000 numeric.py:1380(<listcomp>)
     1600    0.063    0.000    0.231    0.000 load_transfer.py:118(compute)
    83835    0.062    0.000    0.309    0.000 __init__.py:272(_compile)
    31484    0.061    0.000    0.061    0.000 {method 'getArray' of 'petsc4py.PETSc.Vec' objects}
   241547    0.061    0.000    3.994    0.000 fromnumeric.py:53(_wrapfunc)
   162290    0.061    0.000    0.061    0.000 {method 'update' of 'dict' objects}
     1600    0.059    0.000    0.069    0.000 collocation_points.py:126(compute)
 1660/831    0.059    0.000    0.134    0.000 _parser.py:507(_parse)
       80    0.056    0.001    0.268    0.003 vonmises_tube.py:105(compute_partials)
   104613    0.056    0.000    0.056    0.000 fromnumeric.py:72(<dictcomp>)
     1712    0.056    0.000    0.242    0.000 solver.py:316(<listcomp>)
   8335/1    0.055    0.000   12.178   12.178 solver.py:790(_gs_iter)
    17666    0.054    0.000    0.112    0.000 _compressed.py:1168(prune)
     9656    0.053    0.000    1.066    0.000 component.py:1014(declare_partials)
    24042    0.053    0.000    0.093    0.000 _sputils.py:295(check_shape)
   140501    0.053    0.000    2.786    0.000 einsumfunc.py:1009(einsum)
    57952    0.052    0.000    0.066    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
373376/32611    0.052    0.000    0.052    0.000 system.py:2825(system_iter)
     7024    0.052    0.000    0.836    0.000 _coo.py:331(tocsc)
   234675    0.051    0.000    4.030    0.000 fromnumeric.py:1881(nonzero)
      8/1    0.051    0.006    0.254    0.254 petsc_transfer.py:58(_setup_transfers)
    10923    0.050    0.000    0.250    0.000 component.py:466(add_input)
   380839    0.050    0.000    0.050    0.000 {method 'rpartition' of 'str' objects}
    61818    0.050    0.000    0.058    0.000 digraph.py:643(add_edge)
   389010    0.049    0.000    0.049    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
8920/8870    0.049    0.000    0.488    0.000 _coo.py:127(__init__)
   674867    0.049    0.000    0.049    0.000 {method 'add' of 'set' objects}
   231702    0.048    0.000    0.171    0.000 graph.py:489(__getitem__)
   808/83    0.048    0.000    0.124    0.001 default_transfer.py:40(_setup_transfers)
13896/12832    0.048    0.000    0.591    0.000 _compressed.py:26(__init__)
   633198    0.047    0.000    0.047    0.000 {method 'partition' of 'str' objects}
   383362    0.047    0.000    0.047    0.000 group.py:1325(<genexpr>)
      480    0.046    0.000    0.048    0.000 function_base.py:5172(delete)
    23922    0.045    0.000    0.225    0.000 default_vector.py:119(_extract_root_data)
      160    0.045    0.000    2.361    0.015 eval_mtx.py:400(compute_partials)
     1600    0.044    0.000    0.065    0.000 wing_weight_loads.py:173(compute)
   125839    0.044    0.000    0.044    0.000 solver.py:1209(_set_matvec_scope)
    15476    0.043    0.000    0.049    0.000 vector.py:581(set_var)
    45027    0.043    0.000    0.057    0.000 system.py:4607(record_iteration)
     1600    0.042    0.000    0.051    0.000 compute_transformation_matrix.py:58(compute)
   129692    0.042    0.000    0.042    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    33442    0.042    0.000    2.029    0.000 vector_algebra.py:44(compute_cross)
   216802    0.042    0.000    0.042    0.000 group.py:1323(<listcomp>)
     3200    0.041    0.000    0.180    0.000 get_vectors.py:85(compute)
       37    0.041    0.001    0.041    0.001 introspection.py:114(<dictcomp>)
    23928    0.040    0.000    1.569    0.000 vector.py:98(__init__)
     4524    0.040    0.000    0.136    0.000 component.py:634(add_output)
   129612    0.039    0.000    0.039    0.000 numeric.py:1455(<listcomp>)
    21259    0.039    0.000    0.039    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    53363    0.038    0.000    0.079    0.000 recording_iteration_stack.py:152(__enter__)
     1342    0.037    0.000    3.679    0.003 petsc_ksp.py:382(apply)
   742367    0.037    0.000    0.037    0.000 {method 'append' of 'list' objects}
    85156    0.037    0.000    0.037    0.000 system.py:2595(_call_user_function)
    35469    0.036    0.000    0.145    0.000 units.py:854(_find_unit)
    86387    0.036    0.000    0.037    0.000 options_dictionary.py:247(_assert_valid)
   418475    0.035    0.000    0.035    0.000 general_utils.py:826(match_prom_or_abs)
     2942    0.035    0.000    0.035    0.000 {method 'solve' of 'SuperLU' objects}
     1600    0.035    0.000    0.040    0.000 mesh_point_forces.py:78(compute)
   231702    0.034    0.000    0.047    0.000 coreviews.py:49(__iter__)
        1    0.034    0.034    0.070    0.070 group.py:374(_compute_root_scale_factors)
    71337    0.033    0.000    0.058    0.000 numeric.py:1855(isscalar)
   110822    0.033    0.000    0.092    0.000 _base.py:291(nnz)
    31742    0.033    0.000    0.066    0.000 solver.py:339(_mpi_print)
    15468    0.033    0.000    0.105    0.000 general_utils.py:46(ensure_compatible)
   304294    0.032    0.000    0.032    0.000 {built-in method numpy.asarray}
      828    0.032    0.000    0.064    0.000 fnmatch.py:74(translate)
   297382    0.031    0.000    0.031    0.000 system.py:4486(_iter_call_apply_linear)
   3987/1    0.031    0.000    1.477    1.477 system.py:2160(_setup_vectors)
    36638    0.031    0.000    0.037    0.000 _coo.py:240(getnnz)
     8321    0.031    0.000    0.086    0.000 linalg.py:2383(norm)
  11961/3    0.029    0.000    0.031    0.010 system.py:3536(get_responses)
    57181    0.028    0.000    0.028    0.000 {built-in method numpy.zeros}
    53363    0.028    0.000    0.033    0.000 recording_iteration_stack.py:79(push)
     1600    0.028    0.000    0.035    0.000 vortex_mesh.py:209(compute)
   342470    0.027    0.000    0.027    0.000 vector.py:308(_abs_iter)
    28800    0.027    0.000    0.027    0.000 {method 'setTolerances' of 'petsc4py.PETSc.KSP' objects}
 2494/831    0.027    0.000    0.048    0.000 _compiler.py:37(_compile)
  11961/3    0.027    0.000    0.030    0.010 system.py:3392(get_design_vars)
    13601    0.027    0.000    0.085    0.000 utils.py:4(norm)
     7712    0.027    0.000    0.151    0.000 system.py:2384(resolve)
    53363    0.026    0.000    0.031    0.000 recording_iteration_stack.py:92(pop)
   118568    0.026    0.000    0.026    0.000 {method 'split' of 'str' objects}
    14624    0.026    0.000    0.026    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    15535    0.026    0.000    0.026    0.000 {method 'intersection' of 'set' objects}
     1600    0.026    0.000    0.064    0.000 displacement_transfer.py:82(compute)
       51    0.026    0.001    0.026    0.001 {method 'create' of 'petsc4py.PETSc.Scatter' objects}
     1712    0.025    0.000    0.411    0.000 solver.py:313(<listcomp>)
    21536    0.025    0.000    0.036    0.000 _sputils.py:238(isshape)
     1680    0.025    0.000    0.043    0.000 _decomp_lu.py:15(lu_factor)
     3182    0.025    0.000    0.049    0.000 component.py:262(_setup_var_data)
      718    0.024    0.000    0.025    0.000 total_jac.py:1288(simple_single_jac_scatter)
   290202    0.024    0.000    0.024    0.000 {method 'items' of 'dict' objects}
   154093    0.024    0.000    0.024    0.000 {method 'values' of 'dict' objects}
     1600    0.024    0.000    0.317    0.000 fem.py:228(assemble_CSC_K)
     2942    0.023    0.000    0.051    0.000 _decomp_lu.py:89(lu_solve)
      718    0.023    0.000    0.028    0.000 total_jac.py:1313(_jac_setter_dist)
     1200    0.022    0.000    0.308    0.000 vector_algebra.py:75(compute_cross_deriv2)
    11200    0.022    0.000    0.024    0.000 default_transfer.py:15(_merge)
    74184    0.022    0.000    0.022    0.000 _compressed.py:108(getnnz)
     4065    0.022    0.000    0.047    0.000 group.py:2887(add_subsystem)
   189100    0.022    0.000    0.022    0.000 {method 'view' of 'numpy.ndarray' objects}
   323949    0.022    0.000    0.022    0.000 {built-in method _operator.index}
    12083    0.022    0.000    0.031    0.000 numeric.py:274(full)
   121406    0.022    0.000    0.030    0.000 _parser.py:162(__getitem__)
    43385    0.022    0.000    0.022    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     4315    0.021    0.000    0.037    0.000 jacobian.py:137(__setitem__)
     1600    0.021    0.000    0.053    0.000 mtx_rhs.py:125(compute)
     4883    0.021    0.000    0.025    0.000 numeric.py:841(outer)
   247509    0.020    0.000    0.020    0.000 {method 'extend' of 'list' objects}
   216800    0.020    0.000    0.020    0.000 group.py:2208(<genexpr>)
     2810    0.020    0.000    0.020    0.000 {built-in method scipy.sparse._sparsetools.csr_sum_duplicates}
    28399    0.020    0.000    0.023    0.000 digraph.py:420(add_node)
      718    0.020    0.000    3.483    0.005 total_jac.py:1142(single_input_setter)
   231704    0.019    0.000    0.019    0.000 coreviews.py:43(__init__)
    77636    0.019    0.000    0.024    0.000 {built-in method builtins.hasattr}
   135081    0.019    0.000    0.019    0.000 system.py:2707(_recording_iter)
     3200    0.019    0.000    0.599    0.000 implicitcomponent.py:118(_solve_nonlinear)
      880    0.019    0.000    0.251    0.000 vector_algebra.py:58(compute_cross_deriv1)
     1142    0.019    0.000    0.082    0.000 _dia.py:392(tocoo)
      734    0.019    0.000    0.039    0.000 {built-in method _collections._count_elements}
     3171    0.018    0.000    0.022    0.000 component.py:316(_setup_var_sizes)
    21622    0.018    0.000    0.029    0.000 shape_base.py:23(atleast_1d)
        1    0.018    0.018    0.018    0.018 system.py:2038(_setup_global_shapes)
     3171    0.018    0.000    2.573    0.001 component.py:163(_setup_procs)
    47525    0.018    0.000    0.018    0.000 {method 'sub' of 're.Pattern' objects}
    56995    0.018    0.000    0.018    0.000 getlimits.py:696(min)
    11991    0.017    0.000    0.020    0.000 units.py:565(name)
     7024    0.017    0.000    0.024    0.000 _base.py:78(_csc_container)
    39894    0.017    0.000    0.034    0.000 component.py:390(_run_root_only)
     2192    0.017    0.000    0.111    0.000 solver.py:146(__init__)
     4622    0.017    0.000    0.037    0.000 function_base.py:564(asarray_chkfinite)
   288018    0.017    0.000    0.017    0.000 {method 'pop' of 'list' objects}
    31484    0.017    0.000    0.078    0.000 petsc_ksp.py:66(_get_petsc_vec_array_new)
    28800    0.016    0.000    0.021    0.000 petsc_ksp.py:424(_get_ksp_solver)
        2    0.016    0.008    0.016    0.008 {method 'Split' of 'mpi4py.MPI.Comm' objects}
    816/1    0.016    0.000    0.035    0.035 group.py:1582(_resolve_src_inds)
     1600    0.016    0.000    0.021    0.000 convert_velocity.py:77(compute)
   6896/1    0.016    0.000   12.178   12.178 group.py:3173(_solve_nonlinear)
        1    0.016    0.016  403.847  403.847 total_jac.py:1511(compute_totals)
     3171    0.016    0.000    0.274    0.000 component.py:339(_setup_partials)
     1760    0.016    0.000   23.366    0.013 system.py:2510(_scaled_context_all)
     1600    0.016    0.000    0.044    0.000 eval_velocities.py:115(compute)
   142853    0.015    0.000    0.015    0.000 multiarray.py:1080(copyto)
   234675    0.015    0.000    0.015    0.000 fromnumeric.py:1877(_nonzero_dispatcher)
    816/1    0.015    0.000    3.219    3.219 group.py:508(_setup_procs)
    63195    0.015    0.000    0.015    0.000 _parser.py:231(__next)
     3988    0.015    0.000    0.166    0.000 system.py:2283(_get_promotion_maps)
    55704    0.015    0.000    0.027    0.000 __init__.py:253(escape)
    35534    0.015    0.000    0.077    0.000 __init__.py:178(sub)
    45027    0.015    0.000    0.015    0.000 system.py:558(under_approx)
    816/1    0.015    0.000    7.846    7.846 group.py:479(_configure)
       80    0.014    0.000    0.021    0.000 viscous_drag.py:116(compute_partials)
     9656    0.014    0.000    0.034    0.000 component.py:1498(_find_partial_matches)
    12152    0.014    0.000    0.104    0.000 units.py:1088(simplify_unit)
   6816/1    0.014    0.000   12.178   12.178 nonlinear_runonce.py:28(solve)
    46758    0.014    0.000    0.014    0.000 {built-in method builtins.max}
        1    0.014    0.014    1.892    1.892 group.py:760(_init_relevance)
    72126    0.014    0.000    0.017    0.000 _sputils.py:308(<genexpr>)
        1    0.014    0.014    0.014    0.014 group.py:2238(_setup_dynamic_shapes)
 2495/832    0.014    0.000    0.014    0.000 _parser.py:172(getwidth)
     2180    0.014    0.000    0.148    0.000 _coo.py:372(tocsr)
       80    0.014    0.000    0.091    0.001 vonmises_tube.py:63(compute)
     1920    0.013    0.000    0.435    0.000 vector_algebra.py:104(compute_norm_deriv)
    15469    0.013    0.000    0.013    0.000 component.py:288(<dictcomp>)
     4000    0.013    0.000    0.013    0.000 system.py:2018(_setup_var_data)
   232463    0.013    0.000    0.013    0.000 {built-in method builtins.iter}
     9668    0.013    0.000    0.056    0.000 _compressed.py:1081(__get_has_canonical_format)
    26323    0.013    0.000    0.013    0.000 {method 'format' of 'str' objects}
   129612    0.013    0.000    0.013    0.000 numeric.py:1389(_moveaxis_dispatcher)
     7360    0.013    0.000    0.228    0.000 vector_algebra.py:8(add_ones_axis)
    60705    0.013    0.000    0.027    0.000 _parser.py:252(get)
     3987    0.013    0.000    0.043    0.000 system.py:1982(_setup_procs)
    51403    0.013    0.000    0.014    0.000 {built-in method _abc._abc_instancecheck}
     1600    0.013    0.000    0.016    0.000 create_rhs.py:40(compute)
     2400    0.012    0.000    0.056    0.000 utils.py:17(unit_d)
     8059    0.012    0.000    0.019    0.000 <frozen os>:674(__getitem__)
        1    0.012    0.012    0.095    0.095 group.py:1390(_top_level_post_sizes)
   129041    0.012    0.000    0.012    0.000 {method 'startswith' of 'str' objects}
   112855    0.012    0.000    0.012    0.000 _base.py:119(get_shape)
    57013    0.012    0.000    0.012    0.000 getlimits.py:709(max)
     1120    0.012    0.000    0.065    0.000 _construct.py:73(diags)
   129612    0.011    0.000    0.011    0.000 {method 'insert' of 'list' objects}
      320    0.011    0.000    0.157    0.000 eval_mtx.py:85(_compute_semi_infinite_vortex_deriv)
    58201    0.011    0.000    0.014    0.000 _parser.py:170(append)
    23928    0.011    0.000    1.580    0.000 default_vector.py:36(__init__)
      170    0.011    0.000    0.011    0.000 {method 'Allgather' of 'mpi4py.MPI.Comm' objects}
    24057    0.011    0.000    0.018    0.000 {built-in method builtins.any}
       80    0.011    0.000    0.026    0.000 geometry.py:181(compute_partials)
    48289    0.011    0.000    0.272    0.000 __init__.py:225(compile)
    23099    0.011    0.000    0.013    0.000 fromnumeric.py:3176(ndim)
    730/1    0.011    0.000    3.403    3.403 group.py:3355(_linearize)
    18946    0.011    0.000    0.011    0.000 _base.py:749(__getattr__)
    28446    0.011    0.000    0.075    0.000 {method 'max' of 'numpy.ndarray' objects}
     1600    0.011    0.000    0.096    0.000 panel_forces.py:100(compute)
    28446    0.011    0.000    0.063    0.000 {method 'min' of 'numpy.ndarray' objects}
     3171    0.011    0.000    0.018    0.000 component.py:1603(_resolve_src_inds)
    35332    0.011    0.000    0.011    0.000 _util.py:143(_prune_array)
   125121    0.011    0.000    0.011    0.000 solver.py:1066(does_recursive_applies)
   108535    0.011    0.000    0.011    0.000 {method 'get' of 'dict' objects}
    23958    0.011    0.000    0.011    0.000 _base.py:105(__init__)
     8068    0.010    0.000    0.010    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
   7974/2    0.010    0.000    0.011    0.006 system.py:2065(_setup_driver_units)
    23928    0.010    0.000    0.240    0.000 default_vector.py:154(_initialize_data)
    21675    0.010    0.000    0.010    0.000 system.py:570(msginfo)
     1712    0.010    0.000    0.672    0.000 solver.py:266(_setup_solvers)
        1    0.010    0.010    1.887    1.887 group.py:1354(_top_level_post_connections)
     3171    0.010    0.000    0.360    0.000 component.py:91(__init__)
        1    0.010    0.010    6.418    6.418 phase.py:1792(configure)
      734    0.010    0.000    0.010    0.000 group.py:2208(<listcomp>)
    11810    0.010    0.000    0.049    0.000 fromnumeric.py:2692(max)
     1284    0.010    0.000    0.185    0.000 _compressed.py:507(_mul_sparse_matrix)
    23958    0.010    0.000    0.020    0.000 _data.py:20(__init__)
    12564    0.009    0.000    0.010    0.000 component.py:1529(_check_partials_meta)
     2684    0.009    0.000    0.105    0.000 implicitcomponent.py:270(_solve_linear)
    23040    0.009    0.000    0.012    0.000 name_maps.py:272(abs_key_iter)
       80    0.009    0.000   11.311    0.141 solver.py:615(_solve)
    55704    0.009    0.000    0.009    0.000 {method 'translate' of 'str' objects}
     9668    0.009    0.000    0.257    0.000 _compressed.py:1111(sum_duplicates)
    71889    0.009    0.000    0.009    0.000 fromnumeric.py:2172(_sum_dispatcher)
      816    0.009    0.000    0.047    0.000 proc_allocator.py:56(__call__)
 1658/830    0.009    0.000    0.012    0.000 _compiler.py:434(_get_literal_prefix)
       80    0.009    0.000    0.620    0.008 wing_weight_loads.py:36(setup)
    16246    0.009    0.000    0.049    0.000 fromnumeric.py:2322(any)
        1    0.009    0.009    0.403    0.403 introspection.py:747(configure_timeseries_output_introspection)
    10772    0.009    0.000    0.009    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        1    0.009    0.009    0.058    0.058 group.py:1230(set_initial_values)
        1    0.009    0.009   46.326   46.326 group.py:680(_setup)
     1600    0.009    0.000    0.459    0.000 fem.py:157(solve_nonlinear)
    15447    0.009    0.000    0.017    0.000 component.py:33(_valid_var_name)
    15447    0.009    0.000    0.010    0.000 general_utils.py:726(make_set)
    91768    0.009    0.000    0.009    0.000 system.py:5964(is_explicit)
    51403    0.009    0.000    0.023    0.000 <frozen abc>:117(__instancecheck__)
      160    0.009    0.000    0.017    0.000 lagrange.py:4(lagrange_matrices)
      102    0.008    0.000    0.008    0.000 {method 'createGeneral' of 'petsc4py.PETSc.IS' objects}
     3011    0.008    0.000    0.282    0.000 explicitcomponent.py:140(_setup_partials)
    10114    0.008    0.000    0.011    0.000 _sputils.py:216(isintlike)
     8677    0.008    0.000    0.010    0.000 _parser.py:367(_escape)
     1142    0.008    0.000    0.040    0.000 _dia.py:89(__init__)
        1    0.007    0.007    0.009    0.009 group.py:1409(<genexpr>)
    13446    0.007    0.000    0.011    0.000 <frozen importlib._bootstrap>:405(parent)
       40    0.007    0.000    0.009    0.000 lgr.py:4(lgr)
        4    0.007    0.002    0.021    0.005 driver.py:505(<listcomp>)
     4622    0.007    0.000    0.009    0.000 blas.py:384(getter)
    83202    0.007    0.000    0.007    0.000 multiarray.py:503(can_cast)
    11712    0.007    0.000    0.096    0.000 units.py:975(is_compatible)
    72126    0.007    0.000    0.007    0.000 _sputils.py:313(<genexpr>)
    43882    0.007    0.000    0.007    0.000 {built-in method numpy.promote_types}
    28345    0.007    0.000    0.007    0.000 {built-in method math.prod}
      718    0.007    0.000    0.060    0.000 total_jac.py:1370(single_jac_setter)
