         33977354 function calls (33688349 primitive calls) in 300.755 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3624    0.030    0.000    0.030    0.000 component.py:1529(_check_partials_meta)
     5479    0.030    0.000    0.033    0.000 numeric.py:67(zeros_like)
      718    0.029    0.000    3.780    0.005 total_jac.py:1142(single_input_setter)
    40068    0.028    0.000    0.028    0.000 {built-in method numpy.array}
    14632    0.028    0.000    0.036    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
      400    0.028    0.000    0.028    0.000 {built-in method scipy.sparse.linalg._dsolve._superlu.gstrf}
     2876    0.028    0.000    0.113    0.000 component.py:1354(_declare_partials)
     2800    0.028    0.000    0.078    0.000 _coo.py:266(_check)
     8804    0.027    0.000    2.374    0.000 explicitcomponent.py:262(_compute_wrapper)
     1187    0.027    0.000    0.074    0.000 system.py:411(__init__)
   109808    0.027    0.000    0.027    0.000 {method 'split' of 'str' objects}
    35671    0.026    0.000    0.026    0.000 solver.py:1209(_set_matvec_scope)
        1    0.026    0.026  245.219  245.219 total_jac.py:1511(compute_totals)
     2775    0.026    0.000    0.026    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
        1    0.025    0.025    0.636    0.636 introspection.py:747(configure_timeseries_output_introspection)
    11705    0.025    0.000    0.025    0.000 {built-in method numpy.arange}
     1520    0.025    0.000   25.576    0.017 system.py:2510(_scaled_context_all)
     6360    0.024    0.000    0.362    0.000 vector_algebra.py:12(compute_dot)
    18009    0.024    0.000    0.499    0.000 fromnumeric.py:2177(sum)
      400    0.023    0.000    0.064    0.000 geometry.py:117(compute)
   259398    0.023    0.000    0.023    0.000 explicitcomponent.py:578(is_explicit)
   223882    0.023    0.000    0.023    0.000 group.py:1325(<genexpr>)
    48236    0.022    0.000    0.022    0.000 default_vector.py:43(__getitem__)
    13403    0.022    0.000    0.054    0.000 recording_iteration_stack.py:164(__exit__)
   205323    0.021    0.000    0.021    0.000 {method 'extend' of 'list' objects}
      400    0.021    0.000    1.571    0.004 petsc_ksp.py:382(apply)
   231704    0.021    0.000    0.021    0.000 coreviews.py:43(__init__)
    19689    0.021    0.000    0.098    0.000 units.py:854(_find_unit)
   196460    0.020    0.000    0.020    0.000 group.py:2208(<genexpr>)
       51    0.020    0.000    0.020    0.000 {method 'create' of 'petsc4py.PETSc.Scatter' objects}
    15481    0.020    0.000    0.020    0.000 {built-in method numpy.zeros}
    48515    0.020    0.000    0.020    0.000 {built-in method numpy.empty}
   370745    0.020    0.000    0.020    0.000 {method 'append' of 'list' objects}
     1680    0.019    0.000    0.208    0.000 eval_mtx.py:75(_compute_semi_infinite_vortex)
      194    0.019    0.000    0.039    0.000 {built-in method _collections._count_elements}
     2876    0.018    0.000    0.380    0.000 component.py:1014(declare_partials)
   175728    0.018    0.000    0.018    0.000 einsumfunc.py:1001(_einsum_dispatcher)
        1    0.018    0.018    0.032    0.032 group.py:374(_compute_root_scale_factors)
     2224    0.018    0.000    0.283    0.000 _coo.py:331(tocsc)
      452    0.018    0.000    0.080    0.000 solver.py:316(<listcomp>)
    33177    0.018    0.000    0.018    0.000 fromnumeric.py:72(<dictcomp>)
2800/2750    0.018    0.000    0.170    0.000 _coo.py:127(__init__)
     3663    0.018    0.000    0.086    0.000 component.py:466(add_input)
        1    0.018    0.018    0.076    0.076 group.py:1390(_top_level_post_sizes)
        1    0.018    0.018    9.757    9.757 phase.py:1792(configure)
    216/1    0.018    0.000   11.209   11.209 group.py:479(_configure)
      400    0.018    0.000    0.063    0.000 load_transfer.py:118(compute)
     7122    0.017    0.000    0.030    0.000 _sputils.py:295(check_shape)
   2095/1    0.017    0.000    4.085    4.085 solver.py:790(_gs_iter)
    64840    0.017    0.000    0.026    0.000 numeric.py:1380(<listcomp>)
      800    0.016    0.000    0.016    0.000 {method 'solve' of 'SuperLU' objects}
     4946    0.016    0.000    0.034    0.000 _compressed.py:1168(prune)
      400    0.016    0.000    0.019    0.000 collocation_points.py:126(compute)
  460/231    0.016    0.000    0.038    0.000 _parser.py:507(_parse)
     8000    0.016    0.000    0.032    0.000 solver.py:339(_mpi_print)
   234675    0.016    0.000    0.016    0.000 fromnumeric.py:1877(_nonzero_dispatcher)
     4916    0.016    0.000    0.017    0.000 vector.py:581(set_var)
        1    0.016    0.016    0.016    0.016 system.py:2038(_setup_global_shapes)
       40    0.015    0.000    0.706    0.018 eval_mtx.py:400(compute_partials)
3996/3712    0.015    0.000    0.190    0.000 _compressed.py:26(__init__)
96896/8611    0.015    0.000    0.015    0.000 system.py:2825(system_iter)
       20    0.015    0.001    0.071    0.004 vonmises_tube.py:105(compute_partials)
        1    0.015    0.015    1.919    1.919 group.py:1354(_top_level_post_connections)
       17    0.015    0.001    0.015    0.001 {method 'allreduce' of 'mpi4py.MPI.Comm' objects}
    35141    0.015    0.000    0.858    0.000 einsumfunc.py:1009(einsum)
   231774    0.015    0.000    0.015    0.000 {built-in method builtins.iter}
     6282    0.014    0.000    0.020    0.000 default_vector.py:119(_extract_root_data)
        1    0.014    0.014    2.356    2.356 group.py:760(_init_relevance)
     5359    0.014    0.000    0.014    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      120    0.014    0.000    0.015    0.000 function_base.py:5172(delete)
    11307    0.014    0.000    0.018    0.000 system.py:4607(record_iteration)
     6288    0.014    0.000    0.554    0.000 vector.py:98(__init__)
     7200    0.014    0.000    0.014    0.000 {method 'setTolerances' of 'petsc4py.PETSc.KSP' objects}
    29207    0.014    0.000    0.015    0.000 options_dictionary.py:247(_assert_valid)
   245916    0.014    0.000    0.014    0.000 {method 'pop' of 'list' objects}
    97290    0.013    0.000    0.013    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
   208/23    0.013    0.000    0.034    0.001 default_transfer.py:40(_setup_transfers)
    81316    0.013    0.000    0.013    0.000 system.py:4486(_iter_call_apply_linear)
      800    0.012    0.000    0.063    0.000 get_vectors.py:85(compute)
      400    0.012    0.000    0.018    0.000 wing_weight_loads.py:173(compute)
      718    0.012    0.000    0.107    0.000 total_jac.py:1370(single_jac_setter)
     1224    0.012    0.000    0.042    0.000 component.py:634(add_output)
   119201    0.012    0.000    0.012    0.000 {method 'startswith' of 'str' objects}
      400    0.012    0.000    0.014    0.000 compute_transformation_matrix.py:58(compute)
    44443    0.012    0.000    0.012    0.000 {method 'values' of 'dict' objects}
        1    0.011    0.011    0.011    0.011 group.py:2238(_setup_dynamic_shapes)
    32432    0.011    0.000    0.011    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     8362    0.011    0.000    0.589    0.000 vector_algebra.py:44(compute_cross)
    21628    0.011    0.000    0.011    0.000 system.py:2595(_call_user_function)
      718    0.011    0.000    3.750    0.005 total_jac.py:1132(_zero_vecs)
    13403    0.011    0.000    0.023    0.000 recording_iteration_stack.py:152(__enter__)
      800    0.011    0.000    0.024    0.000 _decomp_lu.py:89(lu_solve)
     4908    0.011    0.000    0.036    0.000 general_utils.py:46(ensure_compatible)
    11258    0.011    0.000    0.013    0.000 _coo.py:240(getnnz)
    31922    0.011    0.000    0.030    0.000 _base.py:291(nnz)
     7200    0.011    0.000    0.012    0.000 petsc_ksp.py:424(_get_ksp_solver)
    86272    0.010    0.000    0.010    0.000 {built-in method numpy.asarray}
    20037    0.010    0.000    0.018    0.000 numeric.py:1855(isscalar)
      194    0.010    0.000    0.010    0.000 group.py:2208(<listcomp>)
    32412    0.010    0.000    0.010    0.000 numeric.py:1455(<listcomp>)
     2321    0.010    0.000    0.027    0.000 linalg.py:2383(norm)
    20276    0.009    0.000    0.011    0.000 {built-in method builtins.hasattr}
      400    0.009    0.000    0.011    0.000 mesh_point_forces.py:78(compute)
   1047/1    0.009    0.000    0.506    0.506 system.py:2160(_setup_vectors)
     8000    0.009    0.000    0.043    0.000 petsc_ksp.py:66(_get_petsc_vec_array_new)
      228    0.009    0.000    0.018    0.000 fnmatch.py:74(translate)
      160    0.009    0.000    0.017    0.000 lagrange.py:4(lagrange_matrices)
      842    0.009    0.000    0.016    0.000 component.py:262(_setup_var_data)
     4463    0.009    0.000    0.012    0.000 numeric.py:274(full)
    23285    0.008    0.000    0.008    0.000 {method 'sub' of 're.Pattern' objects}
    82578    0.008    0.000    0.008    0.000 {method 'items' of 'dict' objects}
    99950    0.008    0.000    0.008    0.000 vector.py:308(_abs_iter)
      432    0.008    0.000    0.008    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.008    0.008    0.010    0.010 group.py:1409(<genexpr>)
     6416    0.008    0.000    0.012    0.000 _sputils.py:238(isshape)
      735    0.008    0.000    0.008    0.000 system.py:2404(<dictcomp>)
      420    0.008    0.000    0.014    0.000 _decomp_lu.py:15(lu_factor)
      400    0.008    0.000    0.010    0.000 vortex_mesh.py:209(compute)
    19754    0.008    0.000    0.059    0.000 __init__.py:178(sub)
   3141/3    0.008    0.000    0.087    0.029 system.py:3392(get_design_vars)
        4    0.008    0.002    0.022    0.006 driver.py:505(<listcomp>)
     4124    0.008    0.000    0.008    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    13403    0.008    0.000    0.009    0.000 recording_iteration_stack.py:79(push)
       40    0.008    0.000    0.009    0.000 lgr.py:4(lgr)
   3141/3    0.008    0.000    0.013    0.004 system.py:3536(get_responses)
    13403    0.008    0.000    0.009    0.000 recording_iteration_stack.py:92(pop)
  694/231    0.007    0.000    0.013    0.000 _compiler.py:37(_compile)
     2012    0.007    0.000    0.022    0.000 system.py:2384(resolve)
     6403    0.007    0.000    0.007    0.000 default_vector.py:548(get_slice_dict)
     3401    0.007    0.000    0.023    0.000 utils.py:4(norm)
      300    0.007    0.000    0.092    0.000 vector_algebra.py:75(compute_cross_deriv2)
      400    0.007    0.000    0.094    0.000 fem.py:228(assemble_CSC_K)
      452    0.007    0.000    0.116    0.000 solver.py:313(<listcomp>)
     1220    0.007    0.000    0.015    0.000 function_base.py:564(asarray_chkfinite)
    56380    0.007    0.000    0.007    0.000 {method 'view' of 'numpy.ndarray' objects}
     2920    0.007    0.000    0.007    0.000 default_transfer.py:15(_merge)
      812    0.007    0.000    0.045    0.000 solver.py:146(__init__)
      400    0.007    0.000    0.018    0.000 displacement_transfer.py:82(compute)
     1185    0.007    0.000    0.016    0.000 group.py:2887(add_subsystem)
    12227    0.007    0.000    0.007    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    20664    0.007    0.000    0.007    0.000 _compressed.py:108(getnnz)
        2    0.007    0.003    0.011    0.006 driver.py:531(<listcomp>)
      710    0.007    0.000    0.007    0.000 {built-in method scipy.sparse._sparsetools.csr_sum_duplicates}
    84189    0.007    0.000    0.007    0.000 {built-in method _operator.index}
        2    0.007    0.003    0.007    0.003 {built-in method _pickle.load}
      400    0.006    0.000    0.016    0.000 mtx_rhs.py:125(compute)
    31626    0.006    0.000    0.009    0.000 _parser.py:162(__getitem__)
    74293    0.006    0.000    0.006    0.000 {method 'get' of 'dict' objects}
      220    0.006    0.000    0.076    0.000 vector_algebra.py:58(compute_cross_deriv1)
     1223    0.006    0.000    0.007    0.000 numeric.py:841(outer)
    10014    0.006    0.000    0.013    0.000 component.py:390(_run_root_only)
     1135    0.006    0.000    0.011    0.000 jacobian.py:137(__setitem__)
      336    0.006    0.000    0.024    0.000 _compressed.py:1048(toarray)
      831    0.006    0.000    0.880    0.001 component.py:163(_setup_procs)
      831    0.006    0.000    0.022    0.000 component.py:316(_setup_var_sizes)
     2224    0.006    0.000    0.008    0.000 _base.py:78(_csc_container)
      194    0.006    0.000    0.007    0.000 group.py:2214(<listcomp>)
3819/3809    0.006    0.000    0.009    0.000 group.py:3012(connect)
    33921    0.006    0.000    0.006    0.000 system.py:2707(_recording_iter)
     3531    0.006    0.000    0.006    0.000 units.py:565(name)
    16855    0.006    0.000    0.006    0.000 getlimits.py:696(min)
    23449    0.006    0.000    0.086    0.000 __init__.py:225(compile)
      800    0.006    0.000    0.178    0.000 implicitcomponent.py:118(_solve_nonlinear)
      302    0.005    0.000    0.024    0.000 _dia.py:392(tocoo)
    34953    0.005    0.000    0.005    0.000 solver.py:1066(does_recursive_applies)
    216/1    0.005    0.000    0.011    0.011 group.py:1582(_resolve_src_inds)
     5662    0.005    0.000    0.008    0.000 shape_base.py:23(atleast_1d)
        1    0.005    0.005    0.032    0.032 group.py:4060(_setup_auto_ivcs)
     8052    0.005    0.000    0.085    0.000 units.py:975(is_compatible)
    216/1    0.005    0.000    1.074    1.074 group.py:508(_setup_procs)
      831    0.005    0.000    0.119    0.000 component.py:339(_setup_partials)
        1    0.005    0.005    0.190    0.190 transcription_base.py:317(configure_states_introspection)
        1    0.005    0.005    0.005    0.005 group.py:1363(_check_prom_masking)
   1736/1    0.005    0.000    4.085    4.085 group.py:3173(_solve_nonlinear)
     4909    0.005    0.000    0.005    0.000 component.py:288(<dictcomp>)
     7930    0.005    0.000    0.025    0.000 fromnumeric.py:2322(any)
    37853    0.005    0.000    0.005    0.000 multiarray.py:1080(copyto)
     2888    0.005    0.000    0.019    0.000 _compressed.py:1081(__get_has_canonical_format)
    16505    0.005    0.000    0.005    0.000 _parser.py:231(__next)
     2876    0.005    0.000    0.011    0.000 component.py:1498(_find_partial_matches)
     3692    0.005    0.000    0.034    0.000 units.py:1088(simplify_unit)
     1048    0.005    0.000    0.027    0.000 system.py:2283(_get_promotion_maps)
      400    0.004    0.000    0.006    0.000 convert_velocity.py:77(compute)
   1716/1    0.004    0.000    4.085    4.085 nonlinear_runonce.py:28(solve)
    11307    0.004    0.000    0.004    0.000 system.py:558(under_approx)
      400    0.004    0.000    0.013    0.000 eval_velocities.py:115(compute)
    16363    0.004    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
  695/232    0.004    0.000    0.005    0.000 _parser.py:172(getwidth)
    21366    0.004    0.000    0.005    0.000 _sputils.py:308(<genexpr>)
    13818    0.004    0.000    0.004    0.000 {built-in method builtins.max}
     7499    0.004    0.000    0.005    0.000 fromnumeric.py:3176(ndim)
    33355    0.004    0.000    0.004    0.000 _base.py:119(get_shape)
    14414    0.004    0.000    0.007    0.000 __init__.py:253(escape)
      800    0.004    0.000    0.052    0.000 implicitcomponent.py:270(_solve_linear)
     1047    0.004    0.000    0.013    0.000 system.py:1982(_setup_procs)
       20    0.004    0.000    0.006    0.000 viscous_drag.py:116(compute_partials)
      560    0.004    0.000    0.042    0.000 _coo.py:372(tocsr)
    16873    0.004    0.000    0.004    0.000 getlimits.py:709(max)
     2488    0.004    0.000    0.004    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
    23200    0.004    0.000    0.004    0.000 system.py:5964(is_explicit)
       80    0.004    0.000    0.045    0.001 eval_mtx.py:85(_compute_semi_infinite_vortex_deriv)
     9126    0.004    0.000    0.027    0.000 {method 'max' of 'numpy.ndarray' objects}
     9126    0.004    0.000    0.022    0.000 {method 'min' of 'numpy.ndarray' objects}
      336    0.004    0.000    0.004    0.000 {built-in method scipy.sparse._sparsetools.csr_todense}
      400    0.004    0.000    0.005    0.000 create_rhs.py:40(compute)
     5686    0.004    0.000    0.004    0.000 _base.py:749(__getattr__)
     1060    0.004    0.000    0.004    0.000 system.py:2018(_setup_var_data)
    15815    0.004    0.000    0.008    0.000 _parser.py:252(get)
     6583    0.004    0.000    0.004    0.000 {method 'format' of 'str' objects}
       20    0.004    0.000    0.024    0.001 vonmises_tube.py:63(compute)
      480    0.004    0.000    0.123    0.000 vector_algebra.py:104(compute_norm_deriv)
    32412    0.004    0.000    0.004    0.000 numeric.py:1389(_moveaxis_dispatcher)
     7137    0.004    0.000    0.006    0.000 {built-in method builtins.any}
        1    0.004    0.004    0.018    0.018 introspection.py:594(configure_states_discovery)
     1840    0.004    0.000    0.068    0.000 vector_algebra.py:8(add_ones_axis)
      102    0.004    0.000    0.004    0.000 {method 'createGeneral' of 'petsc4py.PETSc.IS' objects}
     2239    0.004    0.000    0.006    0.000 <frozen os>:674(__getitem__)
     4010    0.003    0.000    0.018    0.000 fromnumeric.py:2692(max)
     6288    0.003    0.000    0.558    0.000 default_vector.py:36(__init__)
        1    0.003    0.003   50.182   50.182 group.py:680(_setup)
    190/1    0.003    0.000    0.998    0.998 group.py:3355(_linearize)
     6075    0.003    0.000    0.003    0.000 system.py:570(msginfo)
     7098    0.003    0.000    0.003    0.000 _base.py:105(__init__)
        1    0.003    0.003    0.021    0.021 group.py:1230(set_initial_values)
      600    0.003    0.000    0.015    0.000 utils.py:17(unit_d)
     9892    0.003    0.000    0.003    0.000 _util.py:143(_prune_array)
     6288    0.003    0.000    0.028    0.000 default_vector.py:154(_initialize_data)
      280    0.003    0.000    0.018    0.000 _construct.py:73(diags)
    20620    0.003    0.000    0.003    0.000 graph.py:453(__contains__)
     7098    0.003    0.000    0.006    0.000 _data.py:20(__init__)
    15111    0.003    0.000    0.004    0.000 _parser.py:170(append)
      831    0.003    0.000    0.006    0.000 component.py:1603(_resolve_src_inds)
       20    0.003    0.000    3.377    0.169 solver.py:615(_solve)
      831    0.003    0.000    0.057    0.000 component.py:91(__init__)
     1220    0.003    0.000    0.004    0.000 blas.py:384(getter)
      400    0.003    0.000    0.027    0.000 panel_forces.py:100(compute)
      340    0.003    0.000    0.014    0.000 _base.py:1287(_process_toarray_args)
     6720    0.003    0.000    0.004    0.000 name_maps.py:272(abs_key_iter)
       20    0.003    0.000    0.007    0.000 geometry.py:181(compute_partials)
     6606    0.003    0.000    0.003    0.000 system.py:2295(split_list)
    32412    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
    16363    0.003    0.000    0.008    0.000 <frozen abc>:117(__instancecheck__)
     2888    0.003    0.000    0.085    0.000 _compressed.py:1111(sum_duplicates)
     4887    0.003    0.000    0.006    0.000 component.py:33(_valid_var_name)
      452    0.003    0.000    0.201    0.000 solver.py:266(_setup_solvers)
      400    0.003    0.000    0.136    0.000 fem.py:157(solve_nonlinear)
      725    0.003    0.000    0.003    0.000 total_jac.py:1027(single_index_iter)
      216    0.003    0.000    0.048    0.000 proc_allocator.py:56(__call__)
      217    0.003    0.000    0.012    0.000 group.py:1087(_get_var_offsets)
     3094    0.003    0.000    0.004    0.000 _sputils.py:216(isintlike)
  458/230    0.003    0.000    0.004    0.000 _compiler.py:434(_get_literal_prefix)
