         33618032 function calls (33331655 primitive calls) in 300.764 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    43215    0.047    0.000    0.122    0.000 __init__.py:272(_compile)
    43595    0.047    0.000    0.056    0.000 {built-in method builtins.sorted}
    33177    0.046    0.000    0.517    0.000 fromnumeric.py:71(_wrapreduction)
      718    0.046    0.000    0.047    0.000 total_jac.py:1288(simple_single_jac_scatter)
        2    0.044    0.022    0.044    0.022 {method 'Split' of 'mpi4py.MPI.Comm' objects}
    27983    0.043    0.000    0.067    0.000 options_dictionary.py:348(declare)
      710    0.041    0.000    0.041    0.000 {built-in method scipy.sparse._sparsetools.csr_sort_indices}
     7454    0.041    0.000    0.071    0.000 petsc_ksp.py:146(__call__)
     8764    0.041    0.000    2.393    0.000 explicitcomponent.py:305(_solve_nonlinear)
      170    0.041    0.000    0.041    0.000 {method 'Allgather' of 'mpi4py.MPI.Comm' objects}
      718    0.040    0.000    0.051    0.000 total_jac.py:1313(_jac_setter_dist)
   173540    0.039    0.000    0.182    0.000 record_util.py:138(check_path)
   119539    0.039    0.000    0.039    0.000 vector.py:160(__len__)
   182242    0.038    0.000    0.038    0.000 group.py:1323(<listcomp>)
   418475    0.038    0.000    0.038    0.000 general_utils.py:826(match_prom_or_abs)
   231702    0.038    0.000    0.052    0.000 coreviews.py:49(__iter__)
    33728    0.037    0.000    0.037    0.000 getlimits.py:685(__init__)
      8/1    0.035    0.004    0.131    0.131 petsc_transfer.py:58(_setup_transfers)
    13403    0.035    0.000    0.040    0.000 recording_iteration_stack.py:139(__init__)
    14009    0.034    0.000    0.034    0.000 default_vector.py:67(__setitem__)
   116357    0.034    0.000    0.145    0.000 fnmatch.py:64(fnmatchcase)
       17    0.033    0.002    0.033    0.002 {method 'allreduce' of 'mpi4py.MPI.Comm' objects}
   145536    0.033    0.000    0.033    0.000 {method 'match' of 're.Pattern' objects}
     3996    0.032    0.000    0.097    0.000 _compressed.py:136(check_format)
      718    0.032    0.000    3.723    0.005 total_jac.py:1142(single_input_setter)
     7708    0.031    0.000    0.031    0.000 {method 'getArray' of 'petsc4py.PETSc.Vec' objects}
     4975    0.031    0.000    0.031    0.000 {method 'intersection' of 'set' objects}
     5479    0.030    0.000    0.034    0.000 numeric.py:67(zeros_like)
     3624    0.030    0.000    0.030    0.000 component.py:1529(_check_partials_meta)
        1    0.029    0.029    0.029    0.029 {method 'gather' of 'mpi4py.MPI.Comm' objects}
    40068    0.028    0.000    0.028    0.000 {built-in method numpy.array}
     2876    0.028    0.000    0.116    0.000 component.py:1354(_declare_partials)
      400    0.028    0.000    0.028    0.000 {built-in method scipy.sparse.linalg._dsolve._superlu.gstrf}
     8804    0.027    0.000    2.369    0.000 explicitcomponent.py:262(_compute_wrapper)
     2800    0.027    0.000    0.077    0.000 _coo.py:266(_check)
        1    0.027    0.027  245.226  245.226 total_jac.py:1511(compute_totals)
       40    0.026    0.001    0.139    0.003 eval_mtx.py:161(setup)
   109808    0.026    0.000    0.026    0.000 {method 'split' of 'str' objects}
    14632    0.026    0.000    0.033    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
        1    0.025    0.025    0.635    0.635 introspection.py:747(configure_timeseries_output_introspection)
     6360    0.025    0.000    0.361    0.000 vector_algebra.py:12(compute_dot)
     1187    0.025    0.000    0.070    0.000 system.py:411(__init__)
   223882    0.025    0.000    0.025    0.000 group.py:1325(<genexpr>)
    11705    0.025    0.000    0.025    0.000 {built-in method numpy.arange}
     2775    0.025    0.000    0.025    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
    18009    0.025    0.000    0.501    0.000 fromnumeric.py:2177(sum)
     1520    0.024    0.000   25.621    0.017 system.py:2510(_scaled_context_all)
      400    0.023    0.000    0.064    0.000 geometry.py:117(compute)
        1    0.023    0.023    2.337    2.337 group.py:760(_init_relevance)
    13403    0.023    0.000    0.054    0.000 recording_iteration_stack.py:164(__exit__)
    35087    0.022    0.000    0.022    0.000 solver.py:1209(_set_matvec_scope)
    15481    0.021    0.000    0.021    0.000 {built-in method numpy.zeros}
   253850    0.021    0.000    0.021    0.000 explicitcomponent.py:578(is_explicit)
        1    0.021    0.021    9.749    9.749 phase.py:1792(configure)
   231704    0.020    0.000    0.020    0.000 coreviews.py:43(__init__)
       51    0.020    0.000    0.020    0.000 {method 'create' of 'petsc4py.PETSc.Scatter' objects}
        1    0.020    0.020    0.034    0.034 group.py:374(_compute_root_scale_factors)
    48515    0.020    0.000    0.020    0.000 {built-in method numpy.empty}
    47944    0.020    0.000    0.020    0.000 default_vector.py:43(__getitem__)
    19689    0.020    0.000    0.095    0.000 units.py:854(_find_unit)
   205323    0.020    0.000    0.020    0.000 {method 'extend' of 'list' objects}
   196460    0.020    0.000    0.020    0.000 group.py:2208(<genexpr>)
   370539    0.020    0.000    0.020    0.000 {method 'append' of 'list' objects}
     1680    0.019    0.000    0.207    0.000 eval_mtx.py:75(_compute_semi_infinite_vortex)
     2876    0.018    0.000    0.368    0.000 component.py:1014(declare_partials)
   175728    0.018    0.000    0.018    0.000 einsumfunc.py:1001(_einsum_dispatcher)
      452    0.018    0.000    0.080    0.000 solver.py:316(<listcomp>)
   2095/1    0.018    0.000    4.082    4.082 solver.py:790(_gs_iter)
    64840    0.018    0.000    0.027    0.000 numeric.py:1380(<listcomp>)
      194    0.018    0.000    0.038    0.000 {built-in method _collections._count_elements}
     2224    0.018    0.000    0.274    0.000 _coo.py:331(tocsc)
    33177    0.018    0.000    0.018    0.000 fromnumeric.py:72(<dictcomp>)
        1    0.018    0.018    0.074    0.074 group.py:1390(_top_level_post_sizes)
    216/1    0.017    0.000   11.209   11.209 group.py:479(_configure)
     7122    0.017    0.000    0.030    0.000 _sputils.py:295(check_shape)
2800/2750    0.017    0.000    0.168    0.000 _coo.py:127(__init__)
     3663    0.017    0.000    0.085    0.000 component.py:466(add_input)
      400    0.017    0.000    0.063    0.000 load_transfer.py:118(compute)
      400    0.016    0.000    0.019    0.000 collocation_points.py:126(compute)
   234675    0.016    0.000    0.016    0.000 fromnumeric.py:1877(_nonzero_dispatcher)
     4946    0.016    0.000    0.034    0.000 _compressed.py:1168(prune)
  460/231    0.016    0.000    0.037    0.000 _parser.py:507(_parse)
     7854    0.016    0.000    0.030    0.000 solver.py:339(_mpi_print)
     4916    0.016    0.000    0.017    0.000 vector.py:581(set_var)
3996/3712    0.015    0.000    0.189    0.000 _compressed.py:26(__init__)
96896/8611    0.015    0.000    0.015    0.000 system.py:2825(system_iter)
        1    0.015    0.015    0.015    0.015 system.py:2038(_setup_global_shapes)
       40    0.015    0.000    0.708    0.018 eval_mtx.py:400(compute_partials)
       20    0.015    0.001    0.072    0.004 vonmises_tube.py:105(compute_partials)
    35141    0.015    0.000    0.848    0.000 einsumfunc.py:1009(einsum)
        1    0.015    0.015    1.441    1.441 group.py:1354(_top_level_post_connections)
   231774    0.014    0.000    0.014    0.000 {built-in method builtins.iter}
     6282    0.014    0.000    0.020    0.000 default_vector.py:119(_extract_root_data)
     7200    0.014    0.000    0.016    0.000 petsc_ksp.py:424(_get_ksp_solver)
     7200    0.013    0.000    0.013    0.000 {method 'setTolerances' of 'petsc4py.PETSc.KSP' objects}
   245770    0.013    0.000    0.013    0.000 {method 'pop' of 'list' objects}
      254    0.013    0.000    1.003    0.004 petsc_ksp.py:382(apply)
     6288    0.013    0.000    0.547    0.000 vector.py:98(__init__)
     5359    0.013    0.000    0.013    0.000 {method 'flatten' of 'numpy.ndarray' objects}
   208/23    0.013    0.000    0.034    0.001 default_transfer.py:40(_setup_transfers)
    97290    0.013    0.000    0.013    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      120    0.013    0.000    0.014    0.000 function_base.py:5172(delete)
    29207    0.013    0.000    0.014    0.000 options_dictionary.py:247(_assert_valid)
      718    0.013    0.000    0.112    0.000 total_jac.py:1370(single_jac_setter)
      800    0.012    0.000    0.062    0.000 get_vectors.py:85(compute)
    77958    0.012    0.000    0.012    0.000 system.py:4486(_iter_call_apply_linear)
      400    0.012    0.000    0.018    0.000 wing_weight_loads.py:173(compute)
    32432    0.012    0.000    0.012    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    11307    0.012    0.000    0.017    0.000 system.py:4607(record_iteration)
   119201    0.012    0.000    0.012    0.000 {method 'startswith' of 'str' objects}
    43713    0.012    0.000    0.012    0.000 {method 'values' of 'dict' objects}
        1    0.012    0.012    0.012    0.012 group.py:2238(_setup_dynamic_shapes)
      654    0.012    0.000    0.012    0.000 {method 'solve' of 'SuperLU' objects}
      400    0.012    0.000    0.014    0.000 compute_transformation_matrix.py:58(compute)
     1224    0.012    0.000    0.041    0.000 component.py:634(add_output)
     8362    0.011    0.000    0.593    0.000 vector_algebra.py:44(compute_cross)
      718    0.011    0.000    3.689    0.005 total_jac.py:1132(_zero_vecs)
    21044    0.011    0.000    0.011    0.000 system.py:2595(_call_user_function)
    32412    0.011    0.000    0.011    0.000 numeric.py:1455(<listcomp>)
    13403    0.011    0.000    0.023    0.000 recording_iteration_stack.py:152(__enter__)
     4908    0.010    0.000    0.036    0.000 general_utils.py:46(ensure_compatible)
    20037    0.010    0.000    0.018    0.000 numeric.py:1855(isscalar)
    31922    0.010    0.000    0.029    0.000 _base.py:291(nnz)
      194    0.010    0.000    0.010    0.000 group.py:2208(<listcomp>)
     2321    0.010    0.000    0.029    0.000 linalg.py:2383(norm)
    11258    0.010    0.000    0.012    0.000 _coo.py:240(getnnz)
    86126    0.010    0.000    0.010    0.000 {built-in method numpy.asarray}
    20276    0.010    0.000    0.011    0.000 {built-in method builtins.hasattr}
      400    0.009    0.000    0.011    0.000 mesh_point_forces.py:78(compute)
      228    0.009    0.000    0.018    0.000 fnmatch.py:74(translate)
   1047/1    0.009    0.000    0.503    0.503 system.py:2160(_setup_vectors)
     4124    0.009    0.000    0.009    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     7708    0.009    0.000    0.040    0.000 petsc_ksp.py:66(_get_petsc_vec_array_new)
      160    0.009    0.000    0.017    0.000 lagrange.py:4(lagrange_matrices)
      432    0.009    0.000    0.009    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    99950    0.009    0.000    0.009    0.000 vector.py:308(_abs_iter)
    82578    0.009    0.000    0.009    0.000 {method 'items' of 'dict' objects}
     4463    0.009    0.000    0.012    0.000 numeric.py:274(full)
      842    0.008    0.000    0.016    0.000 component.py:262(_setup_var_data)
        1    0.008    0.008    0.010    0.010 group.py:1409(<genexpr>)
      735    0.008    0.000    0.008    0.000 system.py:2404(<dictcomp>)
    23285    0.008    0.000    0.008    0.000 {method 'sub' of 're.Pattern' objects}
     6416    0.008    0.000    0.012    0.000 _sputils.py:238(isshape)
      420    0.008    0.000    0.014    0.000 _decomp_lu.py:15(lu_factor)
    19754    0.008    0.000    0.057    0.000 __init__.py:178(sub)
    13403    0.008    0.000    0.009    0.000 recording_iteration_stack.py:79(push)
        4    0.008    0.002    0.023    0.006 driver.py:505(<listcomp>)
      400    0.008    0.000    0.010    0.000 vortex_mesh.py:209(compute)
  694/231    0.008    0.000    0.014    0.000 _compiler.py:37(_compile)
       40    0.008    0.000    0.009    0.000 lgr.py:4(lgr)
    13403    0.008    0.000    0.009    0.000 recording_iteration_stack.py:92(pop)
      654    0.007    0.000    0.017    0.000 _decomp_lu.py:89(lu_solve)
     2012    0.007    0.000    0.023    0.000 system.py:2384(resolve)
   3141/3    0.007    0.000    0.087    0.029 system.py:3392(get_design_vars)
     3401    0.007    0.000    0.023    0.000 utils.py:4(norm)
     6403    0.007    0.000    0.007    0.000 default_vector.py:548(get_slice_dict)
      452    0.007    0.000    0.116    0.000 solver.py:313(<listcomp>)
      400    0.007    0.000    0.018    0.000 displacement_transfer.py:82(compute)
      400    0.007    0.000    0.095    0.000 fem.py:228(assemble_CSC_K)
        2    0.007    0.003    0.012    0.006 driver.py:531(<listcomp>)
   3141/3    0.007    0.000    0.012    0.004 system.py:3536(get_responses)
      300    0.007    0.000    0.091    0.000 vector_algebra.py:75(compute_cross_deriv2)
    56380    0.007    0.000    0.007    0.000 {method 'view' of 'numpy.ndarray' objects}
     2920    0.007    0.000    0.007    0.000 default_transfer.py:15(_merge)
     1185    0.007    0.000    0.016    0.000 group.py:2887(add_subsystem)
    12227    0.007    0.000    0.007    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      812    0.007    0.000    0.044    0.000 solver.py:146(__init__)
        2    0.007    0.003    0.007    0.003 {built-in method _pickle.load}
    20664    0.007    0.000    0.007    0.000 _compressed.py:108(getnnz)
    84189    0.007    0.000    0.007    0.000 {built-in method _operator.index}
    31606    0.006    0.000    0.009    0.000 _parser.py:162(__getitem__)
      400    0.006    0.000    0.015    0.000 mtx_rhs.py:125(compute)
    74147    0.006    0.000    0.006    0.000 {method 'get' of 'dict' objects}
     1135    0.006    0.000    0.011    0.000 jacobian.py:137(__setitem__)
    33921    0.006    0.000    0.006    0.000 system.py:2707(_recording_iter)
      710    0.006    0.000    0.006    0.000 {built-in method scipy.sparse._sparsetools.csr_sum_duplicates}
      194    0.006    0.000    0.008    0.000 group.py:2214(<listcomp>)
      336    0.006    0.000    0.025    0.000 _compressed.py:1048(toarray)
      220    0.006    0.000    0.076    0.000 vector_algebra.py:58(compute_cross_deriv1)
     1223    0.006    0.000    0.007    0.000 numeric.py:841(outer)
     2224    0.006    0.000    0.008    0.000 _base.py:78(_csc_container)
    16855    0.006    0.000    0.006    0.000 getlimits.py:696(min)
3819/3809    0.006    0.000    0.009    0.000 group.py:3012(connect)
      831    0.006    0.000    0.010    0.000 component.py:316(_setup_var_sizes)
     3531    0.006    0.000    0.006    0.000 units.py:565(name)
      800    0.006    0.000    0.179    0.000 implicitcomponent.py:118(_solve_nonlinear)
    216/1    0.006    0.000    0.012    0.012 group.py:1582(_resolve_src_inds)
    23449    0.005    0.000    0.086    0.000 __init__.py:225(compile)
     1074    0.005    0.000    0.012    0.000 function_base.py:564(asarray_chkfinite)
      831    0.005    0.000    0.857    0.001 component.py:163(_setup_procs)
      302    0.005    0.000    0.023    0.000 _dia.py:392(tocoo)
     7098    0.005    0.000    0.005    0.000 _base.py:105(__init__)
     5662    0.005    0.000    0.008    0.000 shape_base.py:23(atleast_1d)
    10014    0.005    0.000    0.012    0.000 component.py:390(_run_root_only)
     8052    0.005    0.000    0.082    0.000 units.py:975(is_compatible)
        1    0.005    0.005    0.031    0.031 group.py:4060(_setup_auto_ivcs)
      831    0.005    0.000    0.122    0.000 component.py:339(_setup_partials)
    216/1    0.005    0.000    1.074    1.074 group.py:508(_setup_procs)
      102    0.005    0.000    0.005    0.000 {method 'createGeneral' of 'petsc4py.PETSc.IS' objects}
    34369    0.005    0.000    0.005    0.000 solver.py:1066(does_recursive_applies)
        1    0.005    0.005    0.005    0.005 group.py:1363(_check_prom_masking)
        1    0.005    0.005    0.187    0.187 transcription_base.py:317(configure_states_introspection)
    11307    0.005    0.000    0.005    0.000 system.py:558(under_approx)
   1736/1    0.005    0.000    4.083    4.083 group.py:3173(_solve_nonlinear)
     7930    0.005    0.000    0.025    0.000 fromnumeric.py:2322(any)
     2876    0.005    0.000    0.011    0.000 component.py:1498(_find_partial_matches)
     4909    0.005    0.000    0.005    0.000 component.py:288(<dictcomp>)
     2888    0.005    0.000    0.020    0.000 _compressed.py:1081(__get_has_canonical_format)
     3692    0.005    0.000    0.034    0.000 units.py:1088(simplify_unit)
  695/232    0.005    0.000    0.005    0.000 _parser.py:172(getwidth)
    33355    0.004    0.000    0.004    0.000 _base.py:119(get_shape)
    37853    0.004    0.000    0.004    0.000 multiarray.py:1080(copyto)
    16495    0.004    0.000    0.004    0.000 _parser.py:231(__next)
    21366    0.004    0.000    0.005    0.000 _sputils.py:308(<genexpr>)
   1716/1    0.004    0.000    4.083    4.083 nonlinear_runonce.py:28(solve)
      400    0.004    0.000    0.013    0.000 eval_velocities.py:115(compute)
      400    0.004    0.000    0.006    0.000 convert_velocity.py:77(compute)
    13818    0.004    0.000    0.004    0.000 {built-in method builtins.max}
     7499    0.004    0.000    0.005    0.000 fromnumeric.py:3176(ndim)
    16363    0.004    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
    14404    0.004    0.000    0.007    0.000 __init__.py:253(escape)
     1048    0.004    0.000    0.027    0.000 system.py:2283(_get_promotion_maps)
      560    0.004    0.000    0.043    0.000 _coo.py:372(tocsr)
      336    0.004    0.000    0.004    0.000 {built-in method scipy.sparse._sparsetools.csr_todense}
     1060    0.004    0.000    0.004    0.000 system.py:2018(_setup_var_data)
       20    0.004    0.000    0.006    0.000 viscous_drag.py:116(compute_partials)
    190/1    0.004    0.000    1.008    1.008 group.py:3355(_linearize)
    16873    0.004    0.000    0.004    0.000 getlimits.py:709(max)
        1    0.004    0.004   50.182   50.182 group.py:680(_setup)
     2488    0.004    0.000    0.004    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
      480    0.004    0.000    0.125    0.000 vector_algebra.py:104(compute_norm_deriv)
     1840    0.004    0.000    0.067    0.000 vector_algebra.py:8(add_ones_axis)
       80    0.004    0.000    0.044    0.001 eval_mtx.py:85(_compute_semi_infinite_vortex_deriv)
      400    0.004    0.000    0.005    0.000 create_rhs.py:40(compute)
       20    0.004    0.000    0.024    0.001 vonmises_tube.py:63(compute)
     9126    0.004    0.000    0.027    0.000 {method 'max' of 'numpy.ndarray' objects}
     9126    0.004    0.000    0.021    0.000 {method 'min' of 'numpy.ndarray' objects}
    15805    0.004    0.000    0.008    0.000 _parser.py:252(get)
     5686    0.004    0.000    0.004    0.000 _base.py:749(__getattr__)
     1047    0.004    0.000    0.012    0.000 system.py:1982(_setup_procs)
    32412    0.004    0.000    0.004    0.000 numeric.py:1389(_moveaxis_dispatcher)
     6583    0.004    0.000    0.004    0.000 {method 'format' of 'str' objects}
        1    0.004    0.004    0.019    0.019 introspection.py:594(configure_states_discovery)
     7137    0.004    0.000    0.006    0.000 {built-in method builtins.any}
     4010    0.004    0.000    0.018    0.000 fromnumeric.py:2692(max)
     2239    0.003    0.000    0.006    0.000 <frozen os>:674(__getitem__)
       20    0.003    0.000    3.379    0.169 solver.py:615(_solve)
     9892    0.003    0.000    0.003    0.000 _util.py:143(_prune_array)
    32412    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
      600    0.003    0.000    0.015    0.000 utils.py:17(unit_d)
     6288    0.003    0.000    0.550    0.000 default_vector.py:36(__init__)
        1    0.003    0.003    0.021    0.021 group.py:1230(set_initial_values)
     6075    0.003    0.000    0.003    0.000 system.py:570(msginfo)
      280    0.003    0.000    0.018    0.000 _construct.py:73(diags)
    15101    0.003    0.000    0.004    0.000 _parser.py:170(append)
     6720    0.003    0.000    0.004    0.000 name_maps.py:272(abs_key_iter)
    20620    0.003    0.000    0.003    0.000 graph.py:453(__contains__)
     6288    0.003    0.000    0.027    0.000 default_vector.py:154(_initialize_data)
     6608    0.003    0.000    0.003    0.000 system.py:2295(split_list)
     7098    0.003    0.000    0.008    0.000 _data.py:20(__init__)
      831    0.003    0.000    0.006    0.000 component.py:1603(_resolve_src_inds)
       20    0.003    0.000    0.007    0.000 geometry.py:181(compute_partials)
      400    0.003    0.000    0.027    0.000 panel_forces.py:100(compute)
    16363    0.003    0.000    0.008    0.000 <frozen abc>:117(__instancecheck__)
      452    0.003    0.000    0.201    0.000 solver.py:266(_setup_solvers)
      340    0.003    0.000    0.015    0.000 _base.py:1287(_process_toarray_args)
      831    0.003    0.000    0.053    0.000 component.py:91(__init__)
     4887    0.003    0.000    0.005    0.000 component.py:33(_valid_var_name)
      400    0.003    0.000    0.137    0.000 fem.py:157(solve_nonlinear)
     2888    0.003    0.000    0.079    0.000 _compressed.py:1111(sum_duplicates)
     3094    0.003    0.000    0.004    0.000 _sputils.py:216(isintlike)
  458/230    0.003    0.000    0.004    0.000 _compiler.py:434(_get_literal_prefix)
      217    0.003    0.000    0.012    0.000 group.py:1087(_get_var_offsets)
      324    0.003    0.000    0.051    0.000 _compressed.py:507(_mul_sparse_matrix)
    22616    0.003    0.000    0.003    0.000 system.py:5964(is_explicit)
      216    0.003    0.000    0.053    0.000 proc_allocator.py:56(__call__)
       20    0.003    0.000    0.171    0.009 wing_weight_loads.py:36(setup)
