         174433628 function calls (172275310 primitive calls) in 701.974 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  5431583    2.291    0.000    6.334    0.000 contextlib.py:284(helper)
    86402    2.081    0.000    4.588    0.000 numeric.py:1468(cross)
   144849    1.732    0.000    1.732    0.000 {method 'copy' of 'numpy.ndarray' objects}
  5431583    1.694    0.000   25.485    0.000 contextlib.py:132(__enter__)
  2412301    1.593    0.000    1.593    0.000 {method 'dot' of 'numpy.ndarray' objects}
    47448    1.531    0.000    1.612    0.000 default_vector.py:188(_initialize_views)
    60228    1.374    0.000  102.661    0.002 petsc_ksp.py:265(mult)
    33600    1.321    0.000   10.279    0.000 eval_mtx.py:14(_compute_finite_vortex)
       25    1.286    0.051    5.086    0.203 pseudospectral_timeseries_output_comp.py:98(_add_output_configure)
   647120    1.280    0.000    1.444    0.000 default_vector.py:265(__iadd__)
  4570008    1.250    0.000    2.099    0.000 system.py:2474(_unscaled_context)
  5667211    1.182    0.000    2.820    0.000 default_vector.py:440(asarray)
    91522    1.106    0.000    5.921    0.000 vector_algebra.py:92(compute_norm)
  4856468    1.056    0.000    1.056    0.000 {method 'intersection' of 'frozenset' objects}
   949453    0.728    0.000    1.137    0.000 group.py:320(_get_matvec_scope)
  1778450    0.703    0.000  220.288    0.000 solver.py:1124(_vars_union)
   518440    0.675    0.000    0.964    0.000 numeric.py:1330(normalize_axis_tuple)
   115200    0.644    0.000    0.741    0.000 {method 'createWithArray' of 'petsc4py.PETSc.Vec' objects}
     6720    0.634    0.000   12.565    0.002 eval_mtx.py:304(compute)
  5488068    0.631    0.000    0.643    0.000 {built-in method builtins.getattr}
       38    0.631    0.017    0.665    0.018 system.py:3749(get_io_metadata)
   259212    0.630    0.000    1.902    0.000 numeric.py:1393(moveaxis)
4505724/4500825    0.599    0.000    0.752    0.000 {built-in method builtins.len}
   847535    0.583    0.000   52.095    0.000 default_vector.py:368(scale_to_norm)
  2190574    0.577    0.000    0.578    0.000 dictionary_jacobian.py:33(_iter_abs_keys)
   110511    0.558    0.000    0.859    0.000 _sputils.py:147(get_index_dtype)
   847535    0.509    0.000   48.972    0.000 default_vector.py:388(scale_to_phys)
  4737537    0.509    0.000    0.549    0.000 {built-in method builtins.isinstance}
   240912    0.489    0.000    6.899    0.000 implicitcomponent.py:219(_apply_linear)
   217527    0.457    0.000    0.561    0.000 numeric.py:136(ones)
   708383    0.456    0.000    0.456    0.000 options_dictionary.py:527(__getitem__)
  3378438    0.454    0.000    0.454    0.000 group.py:54(__iter__)
     1618    0.447    0.000    0.954    0.001 group.py:1605(_setup_var_data)
   222963    0.430    0.000    0.430    0.000 {method 'astype' of 'numpy.ndarray' objects}
   191890    0.419    0.000    0.419    0.000 fromnumeric.py:72(<dictcomp>)
   580904    0.417    0.000    2.178    0.000 explicitcomponent.py:437(_solve_linear)
  2372938    0.407    0.000    0.407    0.000 group.py:365(<genexpr>)
   303065    0.384    0.000    0.408    0.000 group.py:3242(_iter_call_apply_linear)
        1    0.373    0.373    1.780    1.780 group.py:786(get_relevant_vars)
    57600    0.344    0.000  118.857    0.002 petsc_ksp.py:328(solve)
  3376094    0.331    0.000    0.331    0.000 multiarray.py:892(bincount)
     1600    0.298    0.000    2.059    0.001 eval_mtx.py:29(_compute_finite_vortex_deriv1)
     1600    0.294    0.000    2.049    0.001 eval_mtx.py:52(_compute_finite_vortex_deriv2)
303783/718    0.286    0.000  591.255    0.823 group.py:3310(_solve_linear)
  1078412    0.283    0.000    0.422    0.000 general_utils.py:323(all_ancestors)
    48403    0.281    0.000    0.281    0.000 default_vector.py:548(get_slice_dict)
     7907    0.275    0.000    0.702    0.000 system.py:411(__init__)
     5610    0.272    0.000    0.272    0.000 {built-in method scipy.sparse._sparsetools.csr_sort_indices}
    69804    0.270    0.000   15.892    0.000 explicitcomponent.py:305(_solve_nonlinear)
   157623    0.266    0.000    0.389    0.000 options_dictionary.py:348(declare)
   581224    0.264    0.000    0.761    0.000 default_vector.py:342(set_vec)
   191890    0.252    0.000    3.881    0.000 fromnumeric.py:71(_wrapreduction)
     3040    0.240    0.000   20.501    0.007 nonlinear_block_gs.py:109(_single_iteration)
   106643    0.230    0.000    0.252    0.000 recording_iteration_stack.py:139(__init__)
   308081    0.221    0.000    0.469    0.000 group.py:982(all_connected_nodes)
        1    0.216    0.216    5.302    5.302 transcription_base.py:417(configure_timeseries_outputs)
   221048    0.208    0.000    0.208    0.000 getlimits.py:685(__init__)
   112697    0.207    0.000    0.207    0.000 default_vector.py:67(__setitem__)
    27096    0.195    0.000    0.590    0.000 _compressed.py:136(check_format)
    51408    0.194    0.000    0.196    0.000 system.py:2295(split_list)
     3200    0.192    0.000    0.192    0.000 {built-in method scipy.sparse.linalg._dsolve._superlu.gstrf}
    70124    0.191    0.000   15.774    0.000 explicitcomponent.py:262(_compute_wrapper)
    42999    0.188    0.000    0.212    0.000 numeric.py:67(zeros_like)
      320    0.185    0.001    0.945    0.003 eval_mtx.py:161(setup)
   284075    0.184    0.000    0.193    0.000 {built-in method builtins.sorted}
   839674    0.181    0.000    0.181    0.000 {method 'match' of 're.Pattern' objects}
    50880    0.178    0.000    2.232    0.000 vector_algebra.py:12(compute_dot)
   674135    0.177    0.000    0.904    0.000 fnmatch.py:64(fnmatchcase)
     7908    0.177    0.000    0.447    0.000 system.py:2283(_get_promotion_maps)
   718140    0.175    0.000    1.072    0.000 record_util.py:138(check_path)
    17755    0.171    0.000    0.171    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
     3200    0.166    0.000    0.457    0.000 geometry.py:117(compute)
   142103    0.165    0.000    3.931    0.000 fromnumeric.py:2177(sum)
   712774    0.163    0.000    0.207    0.000 reportviews.py:188(__getitem__)
   275600    0.162    0.000    0.162    0.000 {built-in method numpy.array}
   889237    0.152    0.000    0.152    0.000 vector.py:160(__len__)
    18696    0.151    0.000    0.482    0.000 component.py:1354(_declare_partials)
    92373    0.150    0.000    0.574    0.000 {method 'update' of 'set' objects}
    17080    0.150    0.000    0.425    0.000 _coo.py:266(_check)
   106643    0.145    0.000    0.343    0.000 recording_iteration_stack.py:164(__exit__)
  2007262    0.143    0.000    0.143    0.000 explicitcomponent.py:578(is_explicit)
  1405068    0.140    0.000    0.140    0.000 einsumfunc.py:1001(_einsum_dispatcher)
   1616/1    0.139    0.000    0.357    0.357 group.py:2477(_setup_connections)
    15819    0.136    0.000    0.150    0.000 <frozen os>:674(__getitem__)
   364215    0.133    0.000    0.133    0.000 {built-in method numpy.empty}
    68965    0.132    0.000    0.132    0.000 {built-in method numpy.arange}
    13440    0.130    0.000    1.464    0.000 eval_mtx.py:75(_compute_semi_infinite_vortex)
   1616/1    0.129    0.000    0.327    0.327 default_transfer.py:40(_setup_transfers)
   518440    0.128    0.000    0.188    0.000 numeric.py:1380(<listcomp>)
   375112    0.126    0.000    0.126    0.000 default_vector.py:43(__getitem__)
     3200    0.123    0.000    0.455    0.000 load_transfer.py:118(compute)
   1616/1    0.119    0.000    0.164    0.164 group.py:1956(_setup_var_sizes)
     3200    0.115    0.000    0.134    0.000 collocation_points.py:126(compute)
  1002775    0.115    0.000    0.115    0.000 {method 'join' of 'str' objects}
      160    0.110    0.001    0.841    0.005 vonmises_tube.py:105(compute_partials)
3264/1634    0.109    0.000    0.258    0.000 _parser.py:507(_parse)
  16656/1    0.107    0.000   22.425   22.425 solver.py:790(_gs_iter)
     3392    0.105    0.000    0.459    0.000 solver.py:316(<listcomp>)
   280981    0.105    0.000    5.360    0.000 einsumfunc.py:1009(einsum)
    34626    0.103    0.000    0.216    0.000 _compressed.py:1168(prune)
    60228    0.101    0.000    0.188    0.000 petsc_ksp.py:146(__call__)
742016/64611    0.099    0.000    0.099    0.000 system.py:2825(system_iter)
    46602    0.097    0.000    0.176    0.000 _sputils.py:295(check_shape)
    13424    0.096    0.000    1.578    0.000 _coo.py:331(tocsc)
   231702    0.095    0.000    0.115    0.000 coreviews.py:80(__getitem__)
   777970    0.094    0.000    0.094    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
    18696    0.094    0.000    1.979    0.000 component.py:1014(declare_partials)
    62856    0.092    0.000    0.092    0.000 {method 'getArray' of 'petsc4py.PETSc.Vec' objects}
    20603    0.092    0.000    0.460    0.000 component.py:466(add_input)
17080/17030    0.091    0.000    0.905    0.000 _coo.py:127(__init__)
      320    0.090    0.000    4.571    0.014 eval_mtx.py:400(compute_partials)
   259372    0.089    0.000    0.089    0.000 {method 'transpose' of 'numpy.ndarray' objects}
27096/24992    0.089    0.000    1.128    0.000 _compressed.py:26(__init__)
      960    0.086    0.000    0.091    0.000 function_base.py:5172(delete)
     3200    0.086    0.000    0.127    0.000 wing_weight_loads.py:173(compute)
     3200    0.084    0.000    0.102    0.000 compute_transformation_matrix.py:58(compute)
    47442    0.084    0.000    0.361    0.000 default_vector.py:119(_extract_root_data)
    66882    0.082    0.000    3.926    0.000 vector_algebra.py:44(compute_cross)
     6400    0.080    0.000    0.341    0.000 get_vectors.py:85(compute)
    89987    0.079    0.000    0.104    0.000 system.py:4607(record_iteration)
   259212    0.078    0.000    0.078    0.000 numeric.py:1455(<listcomp>)
   231488    0.078    0.000    0.078    0.000 {method 'update' of 'dict' objects}
   138008    0.075    0.000    0.568    0.000 __init__.py:272(_compile)
     8924    0.075    0.000    0.257    0.000 component.py:634(add_output)
    29556    0.075    0.000    0.085    0.000 vector.py:581(set_var)
    47448    0.074    0.000    2.078    0.000 vector.py:98(__init__)
   115527    0.073    0.000    0.097    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
   106643    0.073    0.000    0.155    0.000 recording_iteration_stack.py:152(__enter__)
   246183    0.071    0.000    0.071    0.000 solver.py:1209(_set_matvec_scope)
    42459    0.070    0.000    0.070    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     3200    0.068    0.000    0.078    0.000 mesh_point_forces.py:78(compute)
   162627    0.067    0.000    0.070    0.000 options_dictionary.py:247(_assert_valid)
    15907    0.064    0.000    0.103    0.000 shape_base.py:1185(tile)
   139737    0.064    0.000    0.110    0.000 numeric.py:1855(isscalar)
     1629    0.063    0.000    0.125    0.000 fnmatch.py:74(translate)
   216022    0.063    0.000    0.175    0.000 _base.py:291(nnz)
   595014    0.063    0.000    0.063    0.000 {built-in method numpy.asarray}
   169980    0.063    0.000    0.063    0.000 system.py:2595(_call_user_function)
     2628    0.062    0.000    6.453    0.002 petsc_ksp.py:382(apply)
  1237880    0.062    0.000    0.062    0.000 {method 'append' of 'list' objects}
    29548    0.061    0.000    0.193    0.000 general_utils.py:46(ensure_compatible)
   7907/1    0.058    0.000    2.007    2.007 system.py:2160(_setup_vectors)
   586160    0.058    0.000    0.058    0.000 system.py:4486(_iter_call_apply_linear)
     5828    0.058    0.000    0.058    0.000 {method 'solve' of 'SuperLU' objects}
        1    0.058    0.058    0.073    0.073 group.py:1297(_get_all_promotes)
    16321    0.058    0.000    0.159    0.000 linalg.py:2383(norm)
  23721/3    0.058    0.000    0.060    0.020 system.py:3536(get_responses)
    56513    0.058    0.000    0.223    0.000 units.py:854(_find_unit)
    70478    0.056    0.000    0.068    0.000 _coo.py:240(getnnz)
  23721/3    0.056    0.000    0.059    0.020 system.py:3392(get_design_vars)
     3200    0.056    0.000    0.070    0.000 vortex_mesh.py:209(compute)
        1    0.055    0.055    0.123    0.123 group.py:374(_compute_root_scale_factors)
   700158    0.054    0.000    0.054    0.000 {method 'partition' of 'str' objects}
   106643    0.054    0.000    0.063    0.000 recording_iteration_stack.py:79(push)
    27201    0.053    0.000    0.483    0.000 utils.py:4(norm)
4899/1634    0.052    0.000    0.091    0.000 _compiler.py:37(_compile)
    15312    0.052    0.000    0.270    0.000 system.py:2384(resolve)
   647938    0.051    0.000    0.051    0.000 vector.py:308(_abs_iter)
   106643    0.051    0.000    0.060    0.000 recording_iteration_stack.py:92(pop)
   397239    0.051    0.000    0.051    0.000 {method 'rpartition' of 'str' objects}
     3200    0.050    0.000    0.125    0.000 displacement_transfer.py:82(compute)
   716071    0.050    0.000    0.050    0.000 {method 'add' of 'set' objects}
     3392    0.050    0.000    0.802    0.000 solver.py:313(<listcomp>)
   109331    0.049    0.000    0.049    0.000 {built-in method numpy.zeros}
     3360    0.049    0.000    0.084    0.000 _decomp_lu.py:15(lu_factor)
    61818    0.049    0.000    0.057    0.000 digraph.py:643(add_edge)
   231702    0.048    0.000    0.163    0.000 graph.py:489(__getitem__)
    41696    0.047    0.000    0.067    0.000 _sputils.py:238(isshape)
     6302    0.047    0.000    0.093    0.000 component.py:262(_setup_var_data)
   643629    0.045    0.000    0.045    0.000 {built-in method _operator.index}
    28624    0.045    0.000    0.045    0.000 {method 'ravel' of 'numpy.ndarray' objects}
   557490    0.045    0.000    0.045    0.000 {method 'items' of 'dict' objects}
     2400    0.045    0.000    0.596    0.000 vector_algebra.py:75(compute_cross_deriv2)
     3200    0.044    0.000    0.610    0.000 fem.py:228(assemble_CSC_K)
   145544    0.043    0.000    0.043    0.000 _compressed.py:108(getnnz)
    22240    0.043    0.000    0.045    0.000 default_transfer.py:15(_merge)
    85118    0.043    0.000    0.043    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     3200    0.043    0.000    0.103    0.000 mtx_rhs.py:125(compute)
     8555    0.042    0.000    0.073    0.000 jacobian.py:137(__setitem__)
   241163    0.042    0.000    0.058    0.000 _parser.py:162(__getitem__)
   366060    0.042    0.000    0.042    0.000 {method 'view' of 'numpy.ndarray' objects}
     7905    0.041    0.000    0.157    0.000 group.py:2887(add_subsystem)
    63428    0.041    0.000    0.089    0.000 solver.py:339(_mpi_print)
     9763    0.041    0.000    0.048    0.000 numeric.py:841(outer)
   269961    0.040    0.000    0.040    0.000 system.py:2707(_recording_iter)
    22243    0.040    0.000    0.057    0.000 numeric.py:274(full)
     5610    0.039    0.000    0.039    0.000 {built-in method scipy.sparse._sparsetools.csr_sum_duplicates}
   300438    0.039    0.000    0.039    0.000 {method 'values' of 'dict' objects}
     6400    0.039    0.000    1.161    0.000 implicitcomponent.py:118(_solve_nonlinear)
    57600    0.038    0.000    0.038    0.000 {method 'setTolerances' of 'petsc4py.PETSc.KSP' objects}
    27967    0.038    0.000    0.038    0.000 options_dictionary.py:70(__init__)
     1760    0.038    0.000    0.483    0.000 vector_algebra.py:58(compute_cross_deriv1)
     2262    0.036    0.000    0.158    0.000 _dia.py:392(tocoo)
     6291    0.036    0.000    0.041    0.000 component.py:316(_setup_var_sizes)
     5828    0.036    0.000    0.079    0.000 _decomp_lu.py:89(lu_solve)
    42902    0.034    0.000    0.055    0.000 shape_base.py:23(atleast_1d)
   418475    0.034    0.000    0.034    0.000 general_utils.py:826(match_prom_or_abs)
     6291    0.034    0.000    4.757    0.001 component.py:163(_setup_procs)
   231702    0.034    0.000    0.047    0.000 coreviews.py:49(__iter__)
   153927    0.034    0.000    0.042    0.000 {built-in method builtins.hasattr}
   110515    0.033    0.000    0.033    0.000 getlimits.py:696(min)
    23275    0.033    0.000    0.037    0.000 units.py:565(name)
    79734    0.032    0.000    0.065    0.000 component.py:390(_run_root_only)
       37    0.032    0.001    0.032    0.001 introspection.py:114(<dictcomp>)
    13424    0.032    0.000    0.044    0.000 _base.py:78(_csc_container)
     6291    0.031    0.000    0.524    0.000 component.py:339(_setup_partials)
     3200    0.031    0.000    0.040    0.000 convert_velocity.py:77(compute)
     4032    0.031    0.000    0.229    0.000 solver.py:146(__init__)
     3200    0.031    0.000    0.084    0.000 eval_velocities.py:115(compute)
    79853    0.031    0.000    0.031    0.000 {method 'sub' of 're.Pattern' objects}
   125483    0.030    0.000    0.030    0.000 _parser.py:231(__next)
  13776/1    0.030    0.000   22.425   22.425 group.py:3173(_solve_nonlinear)
   282853    0.030    0.000    0.030    0.000 multiarray.py:1080(copyto)
   1616/1    0.030    0.000    0.068    0.068 group.py:1582(_resolve_src_inds)
   110772    0.029    0.000    0.052    0.000 __init__.py:253(escape)
    18696    0.029    0.000    0.065    0.000 component.py:1498(_find_partial_matches)
  13616/1    0.029    0.000   22.425   22.425 nonlinear_runonce.py:28(solve)
    29615    0.028    0.000    0.028    0.000 {method 'intersection' of 'set' objects}
      160    0.028    0.000    0.040    0.000 viscous_drag.py:116(compute_partials)
   130256    0.027    0.000    0.027    0.000 {method 'split' of 'str' objects}
   139806    0.027    0.000    0.033    0.000 _sputils.py:308(<genexpr>)
4900/1635    0.027    0.000    0.029    0.000 _parser.py:172(getwidth)
     4340    0.027    0.000    0.292    0.000 _coo.py:372(tocsr)
    23436    0.027    0.000    0.196    0.000 units.py:1088(simplify_unit)
    52643    0.027    0.000    0.027    0.000 {method 'format' of 'str' objects}
      160    0.026    0.000    0.179    0.001 vonmises_tube.py:63(compute)
     9188    0.026    0.000    0.061    0.000 function_base.py:564(asarray_chkfinite)
   259212    0.026    0.000    0.026    0.000 numeric.py:1389(_moveaxis_dispatcher)
     3840    0.026    0.000    0.837    0.000 vector_algebra.py:104(compute_norm_deriv)
    29549    0.026    0.000    0.026    0.000 component.py:288(<dictcomp>)
    14720    0.026    0.000    0.445    0.000 vector_algebra.py:8(add_ones_axis)
   120588    0.025    0.000    0.054    0.000 _parser.py:252(get)
    89987    0.025    0.000    0.025    0.000 system.py:558(under_approx)
    90690    0.025    0.000    0.025    0.000 {built-in method builtins.max}
    18708    0.025    0.000    0.106    0.000 _compressed.py:1081(__get_has_canonical_format)
     7920    0.025    0.000    0.025    0.000 system.py:2018(_setup_var_data)
     3200    0.025    0.000    0.031    0.000 create_rhs.py:40(compute)
    56578    0.024    0.000    0.097    0.000 __init__.py:178(sub)
     4800    0.024    0.000    0.110    0.000 utils.py:17(unit_d)
    57600    0.024    0.000    0.031    0.000 petsc_ksp.py:424(_get_ksp_solver)
   1616/1    0.023    0.000    5.965    5.965 group.py:508(_setup_procs)
    47448    0.023    0.000    0.393    0.000 default_vector.py:154(_initialize_data)
     7907    0.023    0.000    0.079    0.000 system.py:1982(_setup_procs)
   259212    0.023    0.000    0.023    0.000 {method 'insert' of 'list' objects}
    47448    0.023    0.000    2.101    0.000 default_vector.py:36(__init__)
     2240    0.023    0.000    0.127    0.000 _construct.py:73(diags)
    62856    0.022    0.000    0.114    0.000 petsc_ksp.py:66(_get_petsc_vec_array_new)
   218855    0.022    0.000    0.022    0.000 _base.py:119(get_shape)
    98123    0.022    0.000    0.024    0.000 {built-in method _abc._abc_instancecheck}
   115681    0.022    0.000    0.028    0.000 _parser.py:170(append)
   110533    0.022    0.000    0.022    0.000 getlimits.py:709(max)
        1    0.022    0.022    0.022    0.022 system.py:2038(_setup_global_shapes)
   344184    0.022    0.000    0.022    0.000 {method 'pop' of 'list' objects}
   262449    0.022    0.000    0.022    0.000 {method 'extend' of 'list' objects}
   243920    0.022    0.000    0.022    0.000 group.py:2208(<genexpr>)
      640    0.021    0.000    0.303    0.000 eval_mtx.py:85(_compute_semi_infinite_vortex_deriv)
      160    0.021    0.000    0.051    0.000 geometry.py:181(compute_partials)
     1454    0.021    0.000    0.043    0.000 {built-in method _collections._count_elements}
    46615    0.021    0.000    0.035    0.000 {built-in method builtins.any}
     3200    0.021    0.000    0.189    0.000 panel_forces.py:100(compute)
    36626    0.021    0.000    0.021    0.000 _base.py:749(__getattr__)
     6291    0.020    0.000    0.035    0.000 component.py:1603(_resolve_src_inds)
    54206    0.020    0.000    0.138    0.000 {method 'max' of 'numpy.ndarray' objects}
    69252    0.020    0.000    0.020    0.000 _util.py:143(_prune_array)
   1450/1    0.020    0.000    6.900    6.900 group.py:3355(_linearize)
    54206    0.020    0.000    0.116    0.000 {method 'min' of 'numpy.ndarray' objects}
    46438    0.020    0.000    0.020    0.000 _base.py:105(__init__)
    28399    0.020    0.000    0.023    0.000 digraph.py:420(add_node)
    43899    0.020    0.000    0.024    0.000 fromnumeric.py:3176(ndim)
     3392    0.020    0.000    1.296    0.000 solver.py:266(_setup_solvers)
     6291    0.019    0.000    0.645    0.000 component.py:91(__init__)
     7522    0.019    0.000    0.021    0.000 indexer.py:319(__init__)
   231704    0.019    0.000    0.019    0.000 coreviews.py:43(__init__)
    42475    0.019    0.000    0.019    0.000 system.py:570(msginfo)
    44800    0.019    0.000    0.024    0.000 name_maps.py:272(abs_key_iter)
     2564    0.019    0.000    0.364    0.000 _compressed.py:507(_mul_sparse_matrix)
    81418    0.019    0.000    0.537    0.000 __init__.py:225(compile)
   245465    0.019    0.000    0.019    0.000 solver.py:1066(does_recursive_applies)
   142103    0.019    0.000    0.019    0.000 fromnumeric.py:2172(_sum_dispatcher)
    15508    0.018    0.000    0.018    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
      160    0.018    0.000   21.743    0.136 solver.py:615(_solve)
      718    0.018    0.000    0.019    0.000 total_jac.py:1288(simple_single_jac_scatter)
3262/1633    0.018    0.000    0.023    0.000 _compiler.py:434(_get_literal_prefix)
   110772    0.018    0.000    0.018    0.000 {method 'translate' of 'str' objects}
    22213    0.018    0.000    0.091    0.000 fromnumeric.py:2692(max)
      160    0.018    0.000    1.215    0.008 wing_weight_loads.py:36(setup)
    18708    0.018    0.000    0.498    0.000 _compressed.py:1111(sum_duplicates)
   1616/1    0.017    0.000    6.926    6.926 group.py:479(_configure)
     3200    0.017    0.000    0.888    0.000 fem.py:157(solve_nonlinear)
    46438    0.017    0.000    0.037    0.000 _data.py:20(__init__)
  15814/2    0.017    0.000    0.018    0.009 system.py:2065(_setup_driver_units)
    21412    0.017    0.000    0.017    0.000 {method 'repeat' of 'numpy.ndarray' objects}
   154235    0.017    0.000    0.017    0.000 {method 'get' of 'dict' objects}
        1    0.016    0.016    0.102    0.102 group.py:1230(set_initial_values)
     5256    0.016    0.000    0.163    0.000 implicitcomponent.py:270(_solve_linear)
    98123    0.016    0.000    0.040    0.000 <frozen abc>:117(__instancecheck__)
    29527    0.016    0.000    0.020    0.000 general_utils.py:726(make_set)
        1    0.016    0.016   47.295   47.295 group.py:680(_setup)
    29527    0.016    0.000    0.031    0.000 component.py:33(_valid_var_name)
     5971    0.016    0.000    0.537    0.000 explicitcomponent.py:140(_setup_partials)
    87722    0.015    0.000    0.015    0.000 {built-in method numpy.promote_types}
    17244    0.015    0.000    0.019    0.000 _parser.py:367(_escape)
     1619    0.015    0.000    0.015    0.000 _compiler.py:405(_generate_overlap_table)
     2262    0.015    0.000    0.077    0.000 _dia.py:89(__init__)
   183312    0.015    0.000    0.015    0.000 system.py:5964(is_explicit)
    19474    0.015    0.000    0.020    0.000 _sputils.py:216(isintlike)
    26086    0.014    0.000    0.021    0.000 <frozen importlib._bootstrap>:405(parent)
    54585    0.014    0.000    0.014    0.000 {built-in method math.prod}
   139806    0.014    0.000    0.014    0.000 _sputils.py:313(<genexpr>)
        1    0.014    0.014    1.834    1.834 group.py:760(_init_relevance)
   162402    0.014    0.000    0.014    0.000 multiarray.py:503(can_cast)
     3200    0.014    0.000    0.025    0.000 total_loads.py:62(compute)
    24484    0.014    0.000    0.015    0.000 component.py:1529(_check_partials_meta)
   233426    0.014    0.000    0.014    0.000 {built-in method builtins.iter}
    54206    0.014    0.000    0.096    0.000 _methods.py:43(_amin)
      160    0.013    0.000    0.019    0.000 load_transfer.py:154(compute_partials)
     1920    0.013    0.000    0.189    0.000 _compressed.py:1238(_binopt)
    54206    0.013    0.000    0.118    0.000 _methods.py:39(_amax)
     3840    0.013    0.000    0.582    0.000 vector_algebra.py:26(compute_dot_deriv)
   7907/1    0.013    0.000    1.394    1.394 system.py:2219(_setup_solvers)
     5922    0.013    0.000    0.016    0.000 twodim_base.py:158(eye)
   165546    0.013    0.000    0.013    0.000 {method 'group' of 're.Match' objects}
    15819    0.013    0.000    0.163    0.000 <frozen _collections_abc>:771(get)
      718    0.013    0.000    3.723    0.005 total_jac.py:1142(single_input_setter)
    22240    0.013    0.000    0.021    0.000 _sputils.py:22(upcast)
     9188    0.012    0.000    0.016    0.000 blas.py:384(getter)
      160    0.012    0.000    0.134    0.001 fem.py:54(setup)
    17736    0.012    0.000    0.012    0.000 explicitcomponent.py:77(_get_partials_varlists)
      160    0.012    0.000    0.111    0.001 load_transfer.py:31(setup)
      160    0.012    0.000    0.237    0.001 geometry.py:43(setup)
      160    0.012    0.000    0.024    0.000 lift_coeff_2D.py:92(compute_partials)
     3200    0.012    0.000    0.227    0.000 linsolve.py:318(splu)
     2262    0.012    0.000    0.014    0.000 arraysetops.py:323(_unique1d)
     9600    0.012    0.000    0.067    0.000 utils.py:8(unit)
   121067    0.011    0.000    0.011    0.000 {method 'startswith' of 'str' objects}
    15815    0.011    0.000    0.182    0.000 general_utils.py:886(env_truthy)
     2080    0.011    0.000   25.288    0.012 system.py:2510(_scaled_context_all)
     1454    0.011    0.000    0.011    0.000 group.py:2208(<listcomp>)
        1    0.011    0.011  627.167  627.167 total_jac.py:1511(compute_totals)
    17031    0.011    0.000    0.011    0.000 _sputils.py:109(getdtype)
    28555    0.011    0.000    0.026    0.000 jacobian.py:68(_get_abs_key)
    21009    0.010    0.000    0.059    0.000 fromnumeric.py:2322(any)
     3200    0.010    0.000    0.021    0.000 panel_forces_surf.py:67(compute)
    20000    0.010    0.000    0.019    0.000 jacobian.py:116(__getitem__)
     4499    0.010    0.000    6.844    0.002 explicitcomponent.py:496(_linearize)
    17014    0.010    0.000    0.023    0.000 _sputils.py:135(getdata)
     5971    0.010    0.000    0.644    0.000 explicitcomponent.py:28(__init__)
    18696    0.010    0.000    0.013    0.000 component.py:1525(<listcomp>)
    16592    0.010    0.000    0.127    0.000 units.py:975(is_compatible)
        2    0.010    0.005    0.040    0.020 recording_manager.py:163(_get_all_viewer_data_recorders)
    42549    0.010    0.000    0.014    0.000 _base.py:1301(isspmatrix)
